word,tags,ipa,results
seolaim,Connacht,ˈʃoːlˠəmʲ,ʃoːl̪imʲ
seolaim,Munster; Connacht,ˈʃoːl̪ˠəmʲ,ʃoːl̪imʲ
seomraí,,"ˈʃoːmˠɾˠiː, ˈʃuːmˠɾˠiː",ʃoːmɾʲi
seordán,Connacht,ˈʃoːɾˠd̪ˠɑːnˠ,ʃoːɾˠd̪ən̪
seál,,"ʃɑːlˠ, ʃɑːl̪ˠ",ʃɑl̪
seám,,ʃaːmˠ,ʃɑːmˠ
seánra,Munster; Connacht,ˈʃɑːn̪ˠɾˠə,ʃɑn̪ɾˠə
seó,,ʃoː,ʃoː
sh,,h,
shagart,,ˈhaɡəɾˠt̪ˠ,hɑgəɾˠt̪
shalach,Connacht,ˈhal̪ˠəx,hɑl̪əx
shaoil,Ulster; Connacht,hiːlʲ,çiːl̪
sheabhac,Munster; Connacht,hauk,ç'əuək
sheaicéad,Connacht,ˈhaceːd̪ˠ,ç'aicəd̪
sheal,,"ˈhalˠ, ˈhal̪ˠ",ç'ɑl̪
sheamra,,ˈhamˠɾˠə,ç'ɑmʲɾʲi
shean,,hanˠ,ç'æn̪
sheisear,,ˈhɛʃəɾˠ,ç'ɛʃiɾʲ
sheol,,"çɔːlˠ, çɔːl̪ˠ",ç'oːl̪
sheomra,,ˈçoːmˠɾˠə,ç'oːmʲɾʲi
shil,Munster; Connacht,hɪlʲ,ç'ɪl̪
shinsir,Ulster; Connacht,ˈhɪn̠ʲʃəɾʲ,ç'ɪnʃəɾˠ
shir,,hɪɾʲ,ç'ɪɾʲ
shiúil,,çuːlʲ,ç'ɪəl̪
shiúl,,"çuːlˠ, çuːl̪ˠ",ç'ɪəl̪
shleamhain,Ulster; Connacht,ˈ(h)lʲãuwənʲ,hl̪ɑvʲən̪
shleamhna,,"ˈ(h)lʲãunˠə, ˈ(h)lʲãun̪ˠə",hl̪əuəə
shleamhnaigh,,"ˈ(h)lʲãunˠi, ˈ(h)lʲãunˠə, ˈ(h)lʲãun̪ˠi, ˈ(h)lʲãun̪ˠə, ˈ(h)lʲəunˠiː, ˈ(h)lʲəun̪ˠiː",hl̪əuəə
shloinne,,ˈ(h)l̪ˠɪn̠ʲə,hl̪ɔn̠ʲə
shléibhe,Ulster; Connacht,ˈ(h)lʲeːvʲə,hl̪ɛvʲə
shlí,Ulster; Connacht,ˈ(h)l̠ʲiː,hl̪ɪ
shlíoc,,(h)lʲiːk,hl̪ɪk
shneachta,,"ˈ(h)nʲaxt̪ˠə, ˈ(h)nʲãxt̪ˠə",hn̪ɑxt̪ə
shnua,,"(h)n̪ˠuː, (h)n̪ˠuːə",hn̪ua
shnámh,Munster; Connacht,hn̪ˠɑːvˠ,hn̪əu
shníomh,Ulster; Connacht,(h)nʲiːw,hn̪ɪoː
sholas,Ulster; Connacht,ˈhɔlˠəsˠ,hɔl̪əsˠ
shrathnaigh,,"ˈ(h)ɾˠahnˠiː, ˈ(h)ɾˠahn̪ˠiː, ˈ(h)ɾˠʌhnˠi, ˈ(h)ɾˠʌhnˠə, ˈ(h)ɾˠʌhn̪ˠi, ˈ(h)ɾˠʌhn̪ˠə",hɾˠɑhn̪ə
shráid,Munster; Connacht,hɾˠɑːdʲ,hɾˠaid̪
shróna,,"ˈ(h)ɾˠoːnˠə, ˈ(h)ɾˠoːn̪ˠə",hɾˠɔn̪ə
shuigh,,,hjj
shuigh,Ulster; Connacht,hiː,hjj
shuí,,hiː,hɪ
shá,Munster; Connacht,hɑː,hɑ
shábháil,Connacht,ˈhɑːwɑːlʲ,hɑvʲəl̪
shé,,heː,ç'ɛ
shéabra,,ˈheːbˠɾˠə,ç'ɑbʲɾʲi
shéabraí,,ˈheːbˠɾˠiː,ç'ɑbʲɾʲi
shéan,,heːnˠ,ç'æn̪
shéid,,heːdʲ,ç'ɛdʲ
shíl,,hiːlʲ,ç'ɪl̪
shín,,hiːnʲ,ç'ɪn̪
shíníomar,Connacht,ˈhiːnʲiːmˠəɾˠ,ç'ɪn̪əmˠəɾˠ
shíolmhar,Ulster; Connacht,"ˈhiːlˠwəɾˠ, ˈhiːl̪ˠwəɾˠ",çɪlviɾʲ
shúil,,huːlʲ,hɪl̪
sia,,ʃiə,ʃiə
siab,,ʃiəbˠ,ʃiəbˠ
siabainn,,ˈʃiəbˠən̠ʲ,ʃiəbʲən̠ʲ
siabann,,ˈʃiəbˠən̪ˠ,ʃiəbˠən̪ˠ
siadsan,,ˈʃiəd̪ˠsənˠ,ʃiəd̪sˠən̪
siamban,,ʃiəmʲbˠan̠ʲ,ʃiəmˠən̪
siar,,ʃiəɾˠ,ʃiəɾˠ
sibhse,,ʃɪvʲʃə,sibhse
sicín,,ʃɪciːnʲ,ʃɪcən̪
sifín,,ˈʃɪfʲiːnʲ,ʃɪfʲən̪
sil,Munster; Connacht,ʃɪlʲ,ʃɪl̪
sileacan,,ˈʃɪlʲəkənˠ,ʃɪl̪əkən̪
sileog,Connacht,ˈʃɪlʲoːɡ,ʃɪl̪oːg
silín,Connacht,ˈʃɪlʲiːnʲ,ʃɪl̪ən̪
simplí,Connacht,ˈʃɪmʲpʲlʲiː,ʃɪmʲpˠl̪ə
sin,Munster; Connacht,ʃɪnʲ,ʃɪn̪
sine,,,ʃɪn̪ə
sine,Munster; Connacht,ˈʃɪnʲə,ʃɪn̪ə
sinn,,"ʃɪnʲ, ʃɪn̠ʲ",ʃiːn̠ʲ
sinne,,ˈʃɪn̠ʲə,ʃɪn̠ʲə
sinsear,Ulster; Connacht,ˈʃɪn̠ʲʃəɾˠ,ʃɪnʃəɾˠ
sinsir,Ulster; Connacht,ˈʃɪn̠ʲʃəɾʲ,ʃɪnʃiɾʲ
sioc,Munster; Connacht,ʃuk,sˠɪk
siolla,,ˈʃɪl̪ˠə,sˠɪl̪ˠə
sionnach,Connacht,ˈʃɪn̪ˠəx,sˠɪn̪ˠəx
siopadóireacht,Connacht,ˈʃʊpˠəd̪ˠoːɾʲəxt̪ˠ,sˠɪpˠidʲiɾʲəxt̪
sir,,ʃɪɾʲ,ʃəiɾʲ
sise,,ˈʃɪʃə,ʃɪʃi
sistéal,Connacht,ˈʃɪʃtʲeːlˠ,ʃɪʃtʲəl̪
sióg,Connacht,ˈʃiːoːɡ,sˠɪg
siúcra,,ˈʃuːkɾˠə,ʃɪəkɾˠə
siúd,,ʃuːd̪ˠ,ʃɪəd̪
siúil,,ʃuːlʲ,ʃɪəl̪
siúinéara,Connacht,ˈʃuːnʲeːɾˠə,ʃɪən̪əɾˠə
siúinéaracht,,ˈʃuːnʲeːɾˠəxt̪ˠ,ʃɪən̪əɾˠəxt̪
siúinéaraí,Connacht,ˈʃuːnʲeːɾˠiː,ʃɪən̪iɾʲi
siúinéir,,ˈʃuːnʲeːɾʲ,ʃɪən̪iɾʲ
siúl,,"ʃuːlˠ, ʃuːl̪ˠ",ʃɪəl̪
siúlann,,ˈʃuːlˠən̪ˠ,ʃɪəl̪ən̪ˠ
siúlta,,ˈʃuːl̪ˠt̪ˠə,ʃɪəl̪t̪ə
siúlóid,Connacht,ˈʃuːlˠoːdʲ,ʃɪəl̪idʲ
siúnta,,ˈʃuːn̪ˠt̪ˠə,ʃɪən̪t̪ə
siúr,,ʃuːɾˠ,ʃɪəɾˠ
slaba,,ˈsˠl̪ˠabˠə,sˠl̪ɑbˠə
slabaí,,ˈsˠɫ̪abˠiː,sˠl̪ɑbʲi
slaghdán,Connacht,ˈsˠl̪ˠəid̪ˠɑːnˠ,sˠl̪əid̪ən̪
sleamhain,Ulster; Connacht,ˈʃl̠ʲãuwənʲ,sˠl̪ɑvʲən̪
sleamhna,Ulster; Connacht,"ˈʃl̠ʲãunˠə, ˈʃl̠ʲãun̪ˠə",sˠl̪əuəə
sleá,Munster; Connacht,ˈʃl̠ʲɑː,sˠl̪ɑ
sleán,Connacht,"ʃl̠ʲɑːnˠ, ʃl̠ʲɑːn̪ˠ",sˠl̪ɑn̪
slige,,ˈʃl̠ʲɪɟɪ,sˠl̪ɪɟi
sligeán,Connacht,ˈʃl̠ʲiɟaːnˠ,sˠl̪ɪɟən̪
sliogán,Connacht,ˈʃl̠ʲiɟaːnˠ,sˠl̪ɪgən̪
slios,Ulster; Connacht,ʃl̠ʲɪsˠ,sˠl̪ɪsˠ
sliotar,,ˈʃlʲɪt̪ˠəɾˠ,sˠl̪ɪt̪əɾˠ
slis,Ulster; Connacht,ˈʃl̠ʲɪʃ,sˠl̪ɪʃ
slisne,,ˈʃl̠ʲɪʃn̠ʲə,sˠl̪ɪʃn̪ə
slog,Connacht,"sˠl̪ˠuɡ, ˈsl̪ˠiɟ",sˠl̪ɔg
sloga,Munster; Connacht,ˈsˠl̪ˠɔɡə,sˠl̪ɔgə
sloinne,,ˈsˠl̪ˠɪn̠ʲə,sˠl̪ɔn̠ʲə
slua,,sˠl̪ˠuə,sˠl̪ua
sluaite,,ˈsˠɫ̪uətʲə,sˠl̪uaitʲi
slám,Munster; Connacht,sˠl̪ˠɑːmˠ,sˠl̪ɑmˠ
slán,Connacht,sˠl̪ˠɑːnˠ,sˠl̪ɑn̪
slán a bheas tú,,ˈsˠl̪ˠɑːn̪ˠ ə ˈvʲɛsˠ t̪ˠuː,sˠl̪ɑn̪ ɑ vʲɑʃ t̪ɔ
sléibh,Ulster; Connacht,ʃl̠ʲeːvʲ,sˠl̪eiː
sléibhe,Ulster; Connacht,ˈʃlʲeːvʲə,sˠl̪ɛvʲə
sléibhte,,ˈʃl̠ʲeːfʲtʲə,sléibhte
slí,Ulster; Connacht,ˈʃl̠ʲiː,sˠl̪ɪ
slíbhín,Connacht,ˈʃl̠ʲiːvʲiːnʲ,sˠl̪ɪvʲən̪
slíoc,Ulster; Connacht,ʃl̠ʲiːk,sˠl̪ɪk
smaoineamh,Connacht,ˈsˠmˠiːnʲuː,smʲiːn̪ə
smaoinigh,,ˈsˠmˠiːnʲə,smʲiːn̪jj
smidiríní,Connacht,ˈsˠmʲɪdʲəɾʲiːnʲiː,smʲɪdʲiɾʲən̪ə
smig,,ˈsˠmʲɪɟəd̪ˠ,smʲɪɟ
smig,Ulster; Connacht,sˠmʲiɟ,smʲɪɟ
smigead,,ˈsˠmʲɪɟəd̪ˠ,smʲɪɟəd̪
smigín,Ulster; Connacht,ˈsˠmʲɪɟiːnʲ,smʲɪɟən̪
smiolgadán,Connacht,ˈsˠmʲɪlˠəɡəd̪ˠɑːnˠ,sˠmˠɪl̪gəd̪ən̪
smiolgadán,Munster; Connacht,ˈsˠmʲɪl̪ˠəɡəd̪ˠɑːn̪ˠ,sˠmˠɪl̪gəd̪ən̪
smior,Munster; Connacht,ˈsˠmʲɪɾˠ,sˠmˠɪɾˠ
smuga,Munster; Connacht,ˈsˠmˠʊɡə,sˠmˠʊgə
smut,,ˈsˠmˠʊt̪ˠ,sˠmˠɔt̪
smál,Connacht,sˠmˠɑːlˠ,sˠmˠɑl̪
sméar,Ulster; Connacht,sˠmʲeːɾˠ,smʲæɾˠ
sméire,,"ˈsˠmʲeːɾʲə, ˈsˠmʲei̯ɾʲə",smʲɛɾʲi
smíste,,ˈsˠmʲiːʃtʲə,smʲɪʃtʲi
smólach,Connacht,ˈsˠmˠoːlˠəx,sˠmˠɔl̪əx
smúr,,ˈsˠmˠuːɾˠ,sˠmˠɔɾˠ
sna,,sˠnˠə,sˠn̪ɑ
snag,,sˠn̪ˠaɡ,sˠn̪ɑg
snaga,,ˈsˠn̪ˠaɡə,sˠn̪ɑgə
snagcheol,,ˈsˠn̪ˠaɡˌçoːlˠ,sˠn̪ʊghoːl̪
snaidhmfidh,,,snaidhmfidh
snaidhmthe,,,snaidhmthe
snaoisín,Connacht,ˈsˠn̪ˠiːʃiːnʲ,sˠn̪iːʃən̪
snas,Ulster; Connacht,sˠn̪ˠasˠ,sˠn̪ɑsˠ
sneachta,,"ˈʃnʲaxt̪ˠə, ˈʃnʲãxt̪ˠə",sˠn̪ɑxt̪ə
sneachtúil,Connacht,ˈʃnʲaxt̪ˠuːlʲ,sˠn̪ɑxt̪əl̪
snite,,ˈʃn̠ʲɪtʲə,sˠn̪ɪtʲi
snoí,,sˠn̪ˠiː,sˠn̪ɔ
snoíodóireacht,Connacht,ˈsˠn̪ˠiːd̪ˠoːɾʲəxt̪ˠ,sˠn̪ɔidʲiɾʲəxt̪
snua,,"sˠn̪ˠuː, sˠn̪ˠuːə",sˠn̪ua
snáfa,Munster; Connacht,ˈsˠn̪ˠɑːfˠə,sˠn̪ɑfˠə
snámh,Munster; Connacht,"sˠn̪ˠɑːvˠ, sˠn̪ˠɑ̃ːvˠ",sˠn̪əu
snáth,Connacht,sˠn̪ˠɑː,sˠn̪ɑ
snátha,Connacht,sˠn̪ˠɑː,sˠn̪ɑhə
sní,,ʃn̠ʲiː,sˠn̪ɪ
sníomh,Ulster; Connacht,ʃnʲiːw,sˠn̪ɪoː
so,,sˠɔ,sˠɔ
sobal,Munster; Connacht,ˈsˠɔbˠəlˠ,sˠɔbˠəl̪
soc,,sˠɔk,sˠɔk
socair,,ˈsˠɔkəɾʲ,sˠɛciɾʲ
sochaí,Connacht,ˈsˠɔxiː,sˠɔçi
sochraid,Ulster; Connacht,ˈsˠɔxɾˠədʲ,sˠɔxɾʲidʲ
sochreidte,,ˈsˠɔˌçɾʲɛtʲə,sˠɔxɾʲidʲi
socra,Munster; Connacht,ˈsˠɔkɾˠə,sˠɔkɾˠə
socrú,Connacht,ˈsˠɔkɾˠuː,sˠɔkɾˠə
sodar,,"ˈsˠɔd̪ˠəɾˠ, ˈsˠɞd̪ˠəɾˠ",sˠɔd̪əɾˠ
soic,,sˠɪc,ʃɛc
soicind,,ˈsˠɛcənʲdʲ,ʃɛcən̪
soilse,Connacht,ˈsˠəil̠ʲʃə,ʃɛlʃi
soiléir,Connacht,ˈsˠɛlʲeːɾʲ,ʃɔl̪iɾʲ
soineanta,,ˈsˠɪnʲən̪ˠt̪ˠə,ʃɔn̪ən̪t̪ə
soip,,sˠɪpʲ,ʃɛpʲ
soipín,Connacht,ˈsˠɛpʲiːnʲ,ʃɛpʲən̪
soir,Connacht,sˠɛɾʲ,ʃəiɾʲ
soitheach,Connacht,"sˠaix, ˈsˠəihəx",ʃɛçəx
soitheach,Galway; Connacht,sˠeːx,ʃɛçəx
soitheach,Mayo; Connacht,ˈsˠeçəx,ʃɛçəx
sol má,,"ˈsˠɔlˠmˠɑː, ˈsˠɔlˠɑː",sˠɔl̪ mˠɑ
soladach,Munster; Connacht,ˈsˠɔlˠəd̪ˠəx,sˠɔl̪əd̪əx
solais,,"ˈsˠɔlˠəʃ, ˈsˠɔl̪ˠəʃ",sˠɔl̪iʃ
solas,,"ˈsˠɔlˠəsˠ, ˈsˠɔl̪ˠəsˠ",sˠɔl̪əsˠ
sona,Connacht,"ˈsˠʊnˠə, ˈsˠʊn̪ˠə",sˠɔn̪ə
sonra,Munster; Connacht,ˈsˠɔn̪ˠɾˠə,sˠɔn̪ɾˠə
sonraíoch,Connacht,ˈsˠɔn̪ˠɾˠiəx,sˠɔn̪ɾˠəəx
sonrú,Connacht,ˈsˠon̪ˠɾˠuː,sˠɔn̪ɾˠə
sorcas,Munster; Connacht,ˈsˠɔɾˠkəsˠ,sˠɔɾˠkəsˠ
sorcha,,ˈsˠɔɾˠəxə,sˠɔɾˠxə
sos,,sˠɔsˠ,sˠɔsˠ
sothuigthe,,ˈsˠɔˌhɪcɪ,sˠɔhəghə
spadánta,Connacht,ˈsˠpˠad̪ˠɑːn̪ˠt̪ˠə,sˠpˠɑd̪ən̪t̪ə
spailpín,Connacht,ˈsˠpˠalʲpʲiːnʲ,spʲailpʲən̪
spairt,,sˠpˠaɾˠtʲ,spʲaiɾʲt̪
spaisteoireacht,Connacht,ˈsˠpˠæʃtʲoːɾʲəxt̪ˠ,spʲaiʃtʲoːɾʲəxt̪
sparán,Connacht,ˈsˠpˠaɾˠɑːnˠ,sˠpˠɑɾˠən̪
speal,,"sˠpʲalˠ, sˠpʲal̪ˠ",spʲɑl̪
speala,,ˈsˠpʲalˠə,spʲɑl̪ə
spealadóir,Connacht,ˈsˠpʲalˠəd̪ˠoːɾʲ,spʲɑl̪idʲiɾʲ
spealaid,,ˈsˠpʲalˠədʲ,spʲɑl̪idʲ
spealas,,ˈsˠpʲalˠəs,spʲɑl̪əsˠ
speisialta,,ˈsˠpʲɛʃiəl̪ˠt̪ˠə,spʲɛʃəl̪t̪ə
spiorad,Connacht,"sˠpʲɾʲidʲ, sˠpʲɾʲid̪ˠ, ˈsˠpʲiɾˠədʲ",sˠpˠɪɾˠəd̪
spioraid,,"ˈsˠpʲiɾˠədʲ, ˈsˠpʲɾʲidʲ",sˠpˠɪɾʲidʲ
splanc,Ulster; Connacht,"sˠpˠlˠaŋk, sˠpˠl̪ˠaŋk",sˠpˠl̪ɑnk
splanc,Cois-Fharraige; Ulster; Connacht,sˠpˠl̪ˠaːŋk,sˠpˠl̪ɑnk
spleách,,sˠpʲlʲaːx,sˠpˠl̪æx
spleáchas,,ˈsˠpʲlʲaːxəsˠ,sˠpˠl̪æxəsˠ
sponc,Connacht,sˠpˠʊŋk,sˠpˠɔnk
spraoi,,sˠpˠɾˠiː,sˠpɾʲiː
spreag,,sˠpʲɾʲaɡ,sˠpɾʲɑg
spreagtha,,ˈsˠpʲrʲakə,sˠpɾʲɑghə
spré,,sˠpʲɾʲeː,sˠpɾʲɛ
spréach,,sˠpʲɾʲeːx,sˠpɾʲæx
spréigh,Ulster; Connacht,sˠpʲɾʲeːj,sˠpɾʲjj
spréim,,sˠpʲɾʲeːmʲ,sˠpɾʲɛmʲ
spréite,,ˈsˠpʲɾʲeːtʲə,sˠpɾʲɛtʲi
spuaic,,sˠpˠuəc,spʲuaic
spád,Munster; Connacht,sˠpˠɑːd̪ˠ,sˠpˠɑd̪
spág,,sˠpˠɑːɡ,sˠpˠɑg
spáin,,spˠɑːnʲ,spʲain̪
spáráil,Connacht,ˈsˠpˠɑːɾˠɑːlʲ,sˠpˠɑɾʲəl̪
spás,Munster; Connacht,sˠpˠɑːsˠ,sˠpˠɑsˠ
spéacla,Ulster; Connacht,ˈsˠpʲeːkl̪ˠə,spʲɑkl̪ə
spéir,,sˠpʲeːɾʲ,spʲɛɾʲ
spéireata,,ˈsˠpʲeːɾʲət̪ˠə,spʲɛɾʲət̪ə
spéis,,sˠpʲeːʃ,spʲɛʃ
spíon,,"sˠpʲiːnˠ, sˠpʲiːn̪ˠ",sˠpˠɪn̪
spóirt,Munster; Connacht,sˠpˠoːɾˠtʲ,spʲɛɾʲt̪
spól,Munster; Connacht,"sˠpˠoːlˠ, sˠpˠoːl̪ˠ",sˠpˠɔl̪
spóla,,"ˈsˠpˠoːlˠə, ˈsˠpˠoːl̪ˠə",sˠpˠɔl̪ə
spórt,Munster; Connacht,sˠpˠoːɾˠt̪ˠ,sˠpˠɔɾˠt̪
spúnóg,Connacht,ˈsˠpˠuːnˠoːɡ,sˠpˠɔn̪əg
sraoill,Ulster; Connacht,sˠɾˠiːl̠ʲ,sɾʲiːl̠ʲ
srath,,sˠɾˠa(h),sˠɾˠɑ
sreang,Connacht,sˠɾˠɑːŋ,sɾʲɑŋ
srian,Connacht,ʃɾʲiənˠ,sɾʲiən̪
srian,Munster; Connacht,ʃɾʲiən̪ˠ,sɾʲiən̪
srotha,,ˈsˠɾˠɔhə,sˠɾˠɔhə
sruith,,sˠɾˠʊ(h),sˠɾˠɪç
sruth,Ulster; Connacht,"sˠɾˠʊ(h), ʂ(ɽ)ʊ(h)",sˠɾˠɔ
sráid,Munster; Connacht,"sˠɾˠɑːdʲ, sˠɾˠɑː(i̯)dʲ",sɾʲaidʲ
sráidbhaile,Connacht,ˈsˠɾˠɑːdʲwalʲə,sɾʲaidʲvʲəl̪ə
sráide,,sˠɾˠaːdʲə,sɾʲaidʲi
sráideanna,Munster; Connacht,ˈsˠɾˠɑːdʲən̪ˠə,sɾʲaidʲən̪ˠə
sréin,,"sˠɾˠeːnʲ, ʂ(ɽ)eːnʲ",sɾʲɛn̪
srúill,,sˠɾˠuːl̠ʲ,sˠɾˠɪl̠ʲ
staca,,ˈsˠt̪ˠakə,sˠt̪ɑkə
stadfaidh,,ˈsˠt̪ˠat̪ˠə,sˠt̪ɑdfʲə
stadta,,ˈsˠt̪ˠat̪ˠə,sˠt̪ɑd̪ə
stagún,Connacht,"ˈsˠt̪ˠaɡuːnˠ, ˈsˠt̪ˠaɡuːn̪ˠ",sˠt̪ɑgən̪
staic,,sˠt̪ˠac,stʲaic
staid,,sˠt̪ˠadʲ,stʲaidʲ
staighre,Ulster; Connacht,ˈsˠt̪ˠaiɾʲə,staighre
stail,,sˠt̪ˠalʲ,stʲail̪
stailc,Ulster; Connacht,sˠt̪ˠalʲc,stʲail̪ək
staileanna,,ˈsˠt̪ˠalʲən̪ˠə,stʲail̪ən̪ˠə
stair,Munster; Connacht,sˠt̪ˠaɾʲ,stʲaiɾʲ
stairiúil,Connacht,ˈsˠtˠaɾʲuːlʲ,stʲaiɾʲiəl̪
starr,,"sˠt̪ˠaːɾˠ, sˠt̪ˠɑːɾˠ",sˠt̪ɑɾˠ
stiall,,ʃtʲiəl̪ˠ,stʲiəl̪ˠ
stiúideo,,ˈʃtʲuːdʲioː,stʲɪidʲoː
stoc,Connacht,ˈsˠt̪ˠɔk,sˠt̪ɔk
stoca,,"ˈsˠt̪ˠokə, ˈsˠt̪ˠɔkə",sˠt̪ɔkə
stoic,,sˠt̪ˠɪc,stʲɛc
stoirm,,ˈsˠt̪ˠɪɾʲəmʲ,stʲɛɾʲmˠ
stollaire,Munster; Connacht,ˈsˠt̪ˠɔl̪ˠəɾʲə,sˠt̪ɔl̠ʲəɾˠə
stop,,sˠt̪ˠɔpˠ,sˠt̪ɔpˠ
stopadh,Munster; Connacht,ˈsˠt̪ˠɔpˠə,sˠt̪ɔpˠə
stopallán,Connacht,ˈsˠt̪ˠɔpəl̪ˠɑːnˠ,sˠt̪ɔpˠəl̪ˠən̪
stoptha,,sˈˠt̪ˠɔpˠə,sˠt̪ɔpˠhə
stotha,,ˈst̪ˠɔhə,sˠt̪ɔhə
straidhn,,sˠt̪ˠɾˠəinʲ,straidhn
strainséir,Connacht,ˈsˠt̪ˠɾˠan̠ʲʃeːɾˠə,sˠtɾʲainʃiɾʲ
straitéis,Connacht,ˈsˠt̪ˠɾˠatʲeːʃ,sˠtɾʲaitʲiʃ
stráic,,sˠt̪ˠɾˠaːc,sˠtɾʲaic
stró,Munster; Connacht,sˠt̪ˠɾˠoː,sˠt̪ɾˠɔ
stróic,,sˠt̪ˠɾˠoːc,sˠtɾʲɛc
stróicthe,Munster; Connacht,ˈsˠt̪ˠɾˠoːcə,sˠtɾʲɛcçi
stua,,sˠt̪ˠuə,sˠt̪ua
stuaic,,sˠt̪ˠuəc,stʲuaic
stuic,,sˠt̪ˠɪc,sˠt̪ɪc
stuif,,sˠt̪ˠɪfʲ,sˠt̪ɪfʲ
stá,Munster; Connacht,sˠt̪ˠɑː,sˠt̪ɑ
stábh,Connacht,sˠt̪ˠɑːw,sˠt̪əu
stáca,,"ˈsˠt̪ˠaːkə, ˈsˠt̪ˠɑːkə",sˠt̪ɑkə
stádas,Munster; Connacht,ˈsˠt̪ˠɑːd̪ˠəsˠ,sˠt̪ɑd̪əsˠ
stáisiún,,ˈsˠt̪ˠaːʃuːn̪ˠ,stʲaiʃiən̪
stéic,,ˈʃtʲeːc,stʲɛc
stéig,,ˈʃtʲeːɟ,stʲɛɟ
stócach,Munster; Connacht,ˈsˠt̪ˠoːkəx,sˠt̪ɔkəx
stócáil,Connacht,ˈsˠt̪ˠoːkɑːlʲ,sˠt̪ɛcəl̪
stól,Munster; Connacht,"sˠt̪ˠoːlˠ, sˠt̪ˠoːl̪ˠ",sˠt̪ɔl̪
suaimhneach,Connacht,ˈsˠiːmʲɾʲəx,suaimhneach
suaimhneas,Connacht,ˈsˠiːmʲnʲəsˠ,suaimhneas
suain,,sˠuənʲ,ʃuaən̪
suan,,sˠuən̪ˠ,sˠuan̪
suan,Ulster; also; Connacht,sˠuənˠ,sˠuan̪
suarach,,ˈsˠuˑəɾˠəx,sˠuaɾˠəx
suas,,sˠuəsˠ,sˠuasˠ
subh,,"sˠuː, sˠʊvˠ, sˠʊw",sˠuː
suigh,Ulster; Connacht,sˠiː,sˠjj
suime,,ˈsˠɪmʲə,sˠɪmʲi
suimiúil,Connacht,ˈsˠɪmʲuːlʲ,sˠɪmʲiəl̪
suipéar,Connacht,ˈsˠɪpʲeːɾˠ,sˠɪpʲəɾˠ
suirí,Connacht,ˈsˠɪɾʲiː,sˠɪɾʲi
suite,,ˈsˠɪtʲə,sˠɪtʲi
sula,,ˈsˠʊlˠə,sˠɔl̪ə
suí,,sˠiː,sˠɪ
suím,,sˠiːmʲ,sˠiːmʲ
suíochán,Connacht,ˈsˠiːxɑːnˠ,sˠɔəxən̪
suíomh gréasáin,Connacht,ˌsˠiːw ˈɟɾʲeːsˠɑːnʲ,sˠɪoː gɾʲɑʃən̪
suíonn,,sˠiːn̪ˠ,sˠɔən̪ˠ
sá,Munster; Connacht,sˠɑː,sˠɑ
sábh,Connacht,sˠɑːw,sˠəu
sábháil,Connacht,ˈsˠɑːwɑːlʲ,sˠɑvʲəl̪
sách,Munster; Connacht,sˠɑːx,sˠɑx
sáfach,Munster; Connacht,ˈsɑːfˠəx,sˠɑfˠəx
sáil,Munster; Connacht,sˠɑːlʲ,ʃail̪
sáile,Munster; Connacht,ˈsˠɑːlʲə,ʃail̪ə
sáim,Munster; Connacht,sˠɑːmʲ,ʃaimʲ
sáinn,Munster; Connacht,sˠɑːn̠ʲ,ʃan̠ʲ
sáiste,Munster; Connacht,ˈsˠɑːʃtʲə,ʃaiʃtʲi
sáith,Munster; Connacht,sˠɑː(h),ʃaiç
sál,Connacht,sˠɑːlˠ,sˠɑl̪
sál,Munster; Connacht,sˠɑːl̪ˠ,sˠɑl̪
sár,Munster; Connacht,sˠɑːɾˠ,sˠɑːɾˠ
sás,Munster; Connacht,sˠɑːsˠ,sˠɑsˠ
sásair,Munster; Connacht,ˈsˠɑːsˠəɾʲ,sˠɑʃiɾʲ
sásar,Munster; Connacht,ˈsˠɑːsˠəɾˠ,sˠɑsˠəɾˠ
sásta,Munster; Connacht,ˈsˠɑːsˠt̪ˠə,sˠɑsˠt̪ə
sé,,,ʃɛ
sé,Munster; Connacht,ʃeː,ʃɛ
sé déag,,ʃeː dʲeːɡ,ʃɛ dʲɑg
séabra,,ˈʃeːbˠɾˠə,ʃɑbˠɾˠə
séabraí,,ˈʃeːbˠɾˠiː,ʃɑbɾʲi
séad,Ulster; Connacht,ʃeːd̪ˠ,ʃɑd̪
séan,,ʃeːnˠ,ʃɑn̪
séanas,,ˈʃeːn̪ˠəsˠ,ʃɑn̪əsˠ
séasún,Ulster; Connacht,"ˈʃeːsˠuːnˠ, ˈʃeːsˠuːn̪ˠ",ʃɑsˠən̪
séasúr,Ulster; Connacht,ˈʃeːsˠuːɾˠ,ʃɑsˠəɾˠ
séid,,ʃeːdʲ,ʃɛdʲ
séide,,ˈʃeːdʲə,ʃɛdʲi
séidim,Munster; Connacht,ˈʃeːdʲəmʲ,ʃɛdʲimʲ
séimh,,ʃeːvʲ,ʃeiː
séipéal,Connacht,ˈʃeːpʲeːl̪ˠ,ʃɛpʲəl̪
séis,,ʃeːʃ,ʃɛʃ
séú,Connacht,ˈʃeːuː,ʃɛə
sí,,ʃiː,ʃɪ
síbín,Connacht,ˈʃiːbʲiːnʲ,ʃɪbʲən̪
síl,,ʃiːlʲ,ʃɪl̪
síle,,ˈʃiːlʲə,ʃɪl̪ə
