word,tags,ipa,results
casacht,,"ˈkasˠəxt̪ˠ, ˈkɑsˠəxt̪ˠ",kasˠəkht̪
casachtach,Connacht,ˈkɑsˠəxt̪ˠəx,kasˠəkht̪əx
casaim,Munster; Connacht,ˈkɑsˠəmʲ,kaʃimʲ
casair,,ˈkasˠəɾʲ,kaʃiɾʲ
casaoid,Ulster; Connacht,ˈkasˠiːdʲ,kaʃiidʲ
casfaidh,Connacht,"ˈkasˠiː, ˈkasˠə",kasfʲiː
casfar,,ˈkɑsˠfˠəɾˠ,kasˠfˠəɾˠ
castáil,,ˈkasˠt̪ˠɑːlʲ,kastʲəl̪
castóir,,"kˠasˠ.ˈtˠoːɾʲ, ˈkˠasˠ.tˠoɾʲ",kastʲiɾʲ
casóg,Connacht,ˈkasˠoːɡ,kasˠəg
casúr,Ulster; Connacht,"ˈkasˠuːɾˠ, ˈkɑsˠuːɾˠ",kasˠəɾˠ
catachas,,ˈkɑt̪ˠəxəsˠ,kat̪əkhəsˠ
cath,,"ka(h), kɑ(h), ˈkahə, ˈkæhə, ˈkɑhə",kat
catha,,"ˈkahə, ˈkæhə, ˈkɑhə",kat̪hə
cathach,,"kɑːx, ˈkahəx, ˈkɑhəx",kat̪həx
cathain,,ˈkahənʲ,katʲçən̪
cathair,,"ˈkahəɾʲ, ˈkɑhəɾʲ",katʲçiɾʲ
cathaoireach,Connacht,ˈkahiːɾʲəx,katʲçiiɾʲəx
cathaoireacha,Connacht,ˈkahiːɾʲəxə,katʲçiiɾʲəkhə
cathú,Connacht,ˈkɑhu(ː),kat̪hə
cathú,Cois-Fharraige; Connacht,ˈkaːuː,kat̪hə
catán,Connacht,ˈkat̪ˠɑːnˠ,kat̪ən̪
ceachartha,,ˈcaxəɾˠə,cɑkhəɾˠt̪hə
ceacht,,caxt̪ˠ,cɑkht̪
ceachta,,ˈcaxt̪ˠə,cɑkht̪ə
ceachtanna,,ˈcaxt̪ˠən̪ˠə,cɑkht̪ən̪n̪ə
ceachtar,,"ˈcaxt̪ˠəɾˠ, ˈcæxt̪ˠəɾˠ, ˈcaht̪ˠəɾˠ",cɑkht̪əɾˠ
cead,,cad̪ˠ,cɑd̪
ceada,,ˈcad̪ˠə,cɑd̪ə
cealg,Ulster; Connacht,ˈcalˠəɡ,cɑl̪əg
cealg,Ulster; Munster; Connacht,ˈcal̪ˠəɡ,cɑl̪əg
cealgaire,,ˈcalˠəɡəɾʲə,cɑlɟiɾʲi
cealla,,ˈcal̪ˠə,cɑl̪l̪ə
ceallach,Connacht,ˈcal̪ˠəx,cɑl̪l̪əx
ceamara,,ˈcamˠəɾˠə,cɑmˠəɾˠə
ceangail,,ˈcaŋ(ɡ)əlʲ,cɑnɟəl̪
ceangal,Ulster; Connacht,"ˈcaŋ(ɡ)əlˠ, ˈcaŋ(ɡ)əl̪ˠ",cɑn̪gəl̪
ceanna,,ˈcan̪ˠə,cɑn̪n̪ə
ceannach,Connacht,ˈcan̪ˠəx,cɑn̪n̪əx
ceannachán,Munster; Connacht,canəxaːn,cɑn̪n̪əkhən̪
ceannaire,,ˈcan̪ˠəɾʲə,cɑn̪n̪iɾʲi
ceannann,,ˈcan̪ˠən̪ˠ,cɑn̪n̪ən̪ˠ
ceannas,,ˈcan̪ˠəsˠ,cɑn̪n̪əsˠ
ceannasach,Munster; Connacht,ˈcan̪ˠəsˠəx,cɑn̪n̪əsˠəx
ceannasaí,Connacht,ˈcan̪ˠəsˠiː,cɑn̪n̪iʃi
ceannaím,Connacht,ˈcan̪ˠiːmʲ,cɑn̪n̪imʲ
ceantar,,ˈcan̪ˠt̪ˠəɾˠ,cɑn̪t̪əɾˠ
ceap,,capˠ,cɑpˠ
ceapaire,,ˈcapˠəɾʲə,cɑpʲiɾʲi
ceaptar,,ˈcapˠt̪ˠəɾˠ,cɑpˠt̪əɾˠ
ceaptha,Connacht,ˈcapˠiː,cɑpˠt̪hə
cearc,,caɾˠk,cɑːrk
cearc ghoir,,ˈcaɾˠk ˈɣɪɾʲ,cɑːrk ɟçɛɾʲ
cearca,,ˈcaɾˠkə,cæɾˠkə
ceard,,"caːɾˠd̪ˠ, cɑːɾˠd̪ˠ",cɑːɾˠd̪
cearnóg,Connacht,ˈcɑːɾˠn̪ˠoːɡ,cæɾˠn̪əg
cearnóga,Connacht,ˈcɑːɾˠn̪ˠoːɡə,cæɾˠn̪əgə
cearnóige,Connacht,ˈcɑːɾˠn̪ˠoːɟə,cæɾˠn̪iɟi
cearr,Munster; Connacht,cɑːɾˠ,cɑːɾˠɾˠ
ceart,,"caɾˠt̪ˠ, cæːɾˠt̪ˠ",cɑːɾˠt̪
cearta,,ˈcaɾˠt̪ˠə,cæɾˠt̪ə
ceas,,casˠ,cɑsˠ
ceatha,,ˈcahə,cɑt̪hə
ceathair,,ˈcahəɾʲ,cɑtʲçiɾʲ
ceathair déag,,"dje ˈcahəɾʲ, ˈcahəɾʲ jeːɡ",cɑtʲçiɾʲ dʲɑg
ceathrair,,ˈcahɾˠəɾʲ,cɑt̪hɾʲiɾʲ
ceil,,cɛlʲ,cɛl̪
ceilg,,ˈcɛlʲɪɟ,cɛl̪əg
ceilim,Munster; Connacht,ˈcelʲəmʲ,cɛl̪imʲ
ceilp,,cɛlʲpʲ,cɛl̪pˠ
ceilpe,,ˈcɛlʲpʲə,cɛlpʲi
ceilt,Ulster; Connacht,cɛl̠ʲtʲ,cɛl̪t̪
ceilte,,ˈcɛlʲtʲə,cɛltʲi
ceimic,,ˈcɛmʲɪc,cɛmʲic
ceintiméadar,Connacht,ˈcɛn̠ʲtʲəmʲeːd̪ˠəɾˠ,cɛntʲimʲidʲəɾˠ
ceirbreach,Munster; Connacht,ˈcɛɾʲəbʲɾʲəx,cɛɾʲbɾʲəx
ceird,Aran; Connacht,kaiɾʲdʲ,cəiɾʲd̪
ceird,Cois-Fharraige; Connacht,caiɾˠdʲ,cəiɾʲd̪
ceird,Mayo; Connacht,ceɾˠdʲ ~ coɾˠdʲ,cəiɾʲd̪
ceirnín,Connacht,ˈcɛɾˠn̠ʲiːnʲ,cɛɾʲn̪ən̪
ceirt,,cɛɾˠtʲ,cəiɾʲt̪
ceist,,cɛʃtʲ,cɛʃt̪
ceiste,,ˈcɛʃtʲə,cɛʃtʲi
ceithre,,ˈcɛɾʲə,cɛtʲhɾʲi
ceithre,Connacht,ˈçɛɾʲə,cɛtʲhɾʲi
ceoch,Munster; Connacht,coːx,coːk
ceoil,Munster; Connacht,coːlʲ,coːəl̪
ceol,,,coːl̪
ceol,Connacht,coːlˠ,coːl̪
ceolchoirm,,ˈcoːlˠˌxɞɾʲəmʲ,coːlcçiɾʲmˠ
ceolmhar,Connacht,ˈcoːl̪ˠwəɾˠ,coːl̪mˠhəɾˠ
ceoltóir,Connacht,ˈcoːl̪ˠt̪ˠoːɾʲ,coːltʲiɾʲ
ceonna,,ˈcoːn̪ˠə,coːn̪n̪ə
ceárta,Connacht,ˈcɑːɾˠt̪ˠə,cæɾˠt̪ə
ceártaí,Connacht,ˈcɑːɾˠt̪ˠiː,cærtʲi
ch,,"x, ç",k
cha,,ha(ː),kha
chac,,"xak, xɑk",khak
chaill,Connacht,"xal̠ʲ, xɑːl̠ʲ",cçail̪l̪
chailleas,,ˈxalʲəsˠ,cçail̪l̪əsˠ
chailín,Connacht,ˈxalʲiːnʲ,cçail̪ən̪
chairde,Munster; Connacht,ˈxɑːɾˠdʲə,cçaiɾʲdʲi
chais,,xaʃ,cçaiʃ
chaith,Connacht,xa,cçaitʲ
chama,,ˈxamˠə,khamˠə
chan,,"xanʲ, xan̪ˠ",khan̪
channa,,"ˈxan̪ˠə, ˈxɑn̪ˠə",khan̪n̪ə
chantar,,ˈxan̪ˠt̪ˠəɾˠ,khan̪t̪əɾˠ
chaoga,Ulster; Connacht,ˈxiːɡə,khaəgə
chaogad,Ulster; Connacht,ˈxiːɡəd̪ˠ,khaəgəd̪
chaoi,,xiː,cçæə
chaoil,,xiːlʲ,cçæəl̪
chaoimhe,Ulster; Connacht,ˈxiːvʲə,cçæimʲçi
chaol,Ulster; Connacht,"xiːlˠ, xiːl̪ˠ",khaəl̪
chapaill,,ˈxapˠəl̪ʲ,khapʲəl̪l̪
chapall,,ˈxapˠəl̪ˠ,khapˠəl̪l̪
char,,xaɾˠ,khaɾˠ
chara,,ˈxɑɾˠə,khaɾˠə
charachtair,,ˈxaɾˠəxt̪ˠəɾʲ,khaɾˠəkhtʲiɾʲ
charachtar,,ˈxaɾˠəxt̪ˠəɾˠ,khaɾˠəkht̪əɾˠ
charad,,ˈxaɾˠəd̪ˠ,khaɾˠəd̪
charaid,,"ˈxaɾˠədʲ, ˈxɑɾˠədʲ",khaɾʲidʲ
charn,Munster; Connacht,xɑːɾˠn̪ˠ,khaɾˠn̪
charria,Ulster; Connacht,ˈxaɾˠiə,kharɾʲi
chas,,xɑsˠ,khasˠ
chat,,xat̪ˠ,khat̪
chatach,Connacht,ˈxat̪ˠəx,khat̪əx
chath,,xah,khat
chead,,çad̪ˠ,cçɑd̪
cheada,,ˈçad̪ˠə,cçɑd̪ə
cheal,,çalˠ,cçɑl̪
chealg,Ulster; Connacht,ˈçalˠəɡ,cçɑl̪əg
chealg,Ulster; Munster; Connacht,ˈçal̪ˠəɡ,cçɑl̪əg
cheana,,"ˈhanˠə, ˈhan̪ˠə",cçɑn̪ə
cheannach,Connacht,ˈçan̪ˠəx,cçɑn̪n̪əx
cheantar,,ˈçan̪ˠt̪ˠəɾˠ,cçɑn̪t̪əɾˠ
cheap,,çapˠ,cçɑpˠ
cheaptaí,,ˈçapˠt̪ˠiː,cçɑptʲi
chearc,,çaɾˠk,cçærk
chearnóg,Connacht,ˈçɑːɾˠn̪ˠoːɡ,cçæɾˠn̪əg
cheart,,çaɾˠt̪ˠ,cçæɾˠt̪
cheas,,çasˠ,cçɑsˠ
cheatha,,ˈçahə,cçɑt̪hə
cheintiméadar,Connacht,ˈçɛn̠ʲtʲəmʲeːd̪ˠəɾˠ,cçɛntʲimʲidʲəɾˠ
cheird,Aran; Connacht,xaiɾʲdʲ,cçɛɾʲd̪
cheird,Cois-Fharraige; Connacht,çaiɾˠdʲ,cçɛɾʲd̪
cheird,Mayo; Connacht,çeɾˠdʲ ~ çoɾˠdʲ,cçɛɾʲd̪
cheist,,çɛʃtʲ,cçɛʃt̪
cheithre,,ˈçɛɾʲə,cçɛtʲhɾʲi
cheo,Munster; Connacht,çoː,cçoː
cheoil,Munster; Connacht,çoːlʲ,cçoːəl̪
cheárta,Connacht,ˈçɑːɾˠt̪ˠə,cçæɾˠt̪ə
chiall,,çiəl̪ˠ,cçiəl̪l̪
chian,,çiənˠ,cçiən̪
chiar,,çiəɾˠ,cçiəɾˠ
chiardhuibh,,ˈçiəɾˠɣɪvʲ,cçiəɾˠd̪hibʲ
chic,,çɪc,cçɪc
chileagram,,ˈçɪlʲəɡɾˠamˠ,cçɪl̪əgɾˠəmˠ
chiliméadar,Connacht,"ˈçɪlʲəmʲed̪ˠəɾˠ, ˈçɪlʲəmʲeːd̪ˠəɾˠ",cçɪl̪imʲidʲəɾˠ
chine,,ˈçɪnʲə,cçɪn̪ə
chineál,Connacht,ˈçɪnˠɑːlˠ,cçɪn̪əl̪
chion,Connacht,çɪnˠ,khɪn̪
chip,,çɪpʲ,cçɪpʲ
chirce,,ˈçɪɾʲcə,cçɪɾʲci
chirt,,çɪɾˠtʲ,cçɪɾʲt̪
chis,,çɪʃ,cçɪʃ
chiseanna,,ˈçɪʃən̪ˠə,cçɪʃən̪n̪ə
chistin,,ˈçɪʃtʲənʲ,cçɪʃtʲən̪
chiumhais,,çuːʃ,cçɪimʲçiʃ
chiúin,,çuːnʲ,cçɪən̪
chloch,Munster; Connacht,xlˠɔx,khl̪ʊk
chloisteáil,,ˈxlˠɔʃtʲɑːlʲ,khl̪ɛʃtʲəl̪
chluais,,"xlˠuəʃ, xl̪ˠuəʃ",khl̪uaiʃ
chluich,,xlˠɪç,khl̪ɪc
chlé,,çlʲeː,khl̪ɛ
chléibh,,"çlʲeːvʲ, çlʲɛi̯vʲ",khl̪ɛbʲ
chlóis,,"xlˠoːʃ, xl̪ˠoːʃ",khl̪ɛʃ
chneasta,Ulster; Connacht,ˈçɾʲasˠt̪ˠə,khn̪asˠt̪ə
chnáimh,Ulster; Connacht,xɾˠɑːvʲ,khn̪aimʲ
choda,,ˈxɔd̪ˠə,khʊd̪ʊ̽
chodail,Munster; Connacht,ˈxod̪ˠəlʲ,khɛdʲəl̪
chodlata,Munster; Connacht,ˈkɔl̪ˠət̪ˠə,khʊd̪l̪ʊ̽t̪ʊ̽
choil,,xɛlʲ,cçɔl̪
choillte,Connacht,"ˈxəil̠ʲtʲə, ˈxɞl̠ʲtʲə",cçɛl̪ltʲi
choir,,xɛɾʲ,cçɛɾʲ
choire,,ˈxɛɾʲə,cçɛɾʲi
chol,,xɔlˠ,khʊl̪
chomh luath is,,xəˈl̪ˠuəsˠ,khʊm l̪uat ɪʃ
chomh maith,,xə mˠa(h),khʊm mʲaitʲ
chomhair,Munster; Connacht,xoːɾʲ,khɛmʲçiɾʲ
chon,,xɔnˠ,khʊn̪
chonaic,Aran; Connacht,ˈxɞn̪ˠic,khʊn̪ic
chonaic,Cois-Fharraige; Connacht,ˈxaːnʲic ~ ˈhaːnʲic ~ ˈxinʲic ~ ˈxaːɲc,khʊn̪ic
chonaic,Mayo; Connacht,ˈhanʲic,khʊn̪ic
chor,,xɔɾˠ,khʊɾˠ
chorp,,xɔɾˠpˠ,khʊɾˠpˠ
chos,Munster; Connacht,xɔsˠ,khʊsˠ
chosa,,ˈxɔsˠə,khʊsˠʊ̽
choscair,Munster; Connacht,ˈxɔsˠkəɾʲ,khʊsciɾʲ
chrap,,xɾˠapˠ,khɾˠapˠ
chreach,,çɾʲax,khɾʲəx
chreid,Munster; Connacht,çɾʲɛdʲ,khɾʲɛdʲ
chros,,xɾˠɔsˠ,khɾˠʊsˠ
chroí,,xɾˠiː,khɾʲɔ
chruaidh,Connacht,xɾˠuə,khɾʲuiː
chruinne,,ˈxɾˠɪn̠ʲə,khɾˠɪn̪n̪ə
chruit,,xɾˠɪtʲ,khɾˠɪtʲ
chruth,,xɾˠʊ(h),khɾˠʊt
chrá,Munster; Connacht,xɾˠɑː,khɾˠa
chráis,,xɾˠɑːʃ,khɾʲaiʃ
chuain,,"xuənʲ, xuːnʲ",cçuaən̪
chuairt,,"xuəɾˠtʲ, xuːɾˠtʲ",cçuaiɾʲt̪
chuala,Munster; Connacht,"ˈxuəlˠə, ˈxuəl̪ˠə",khual̪ə
chualabhair,,ˈxuəlˠəwəɾʲ,khual̪ibʲçiɾʲ
chualadar,,ˈxuəlˠəd̪ˠəɾˠ,khual̪idʲəɾˠ
chualais,,ˈxuəlˠəʃ,khual̪iʃ
chualamar,,ˈxuəlˠəmˠəɾˠ,khual̪əmˠəɾˠ
chualas,,"ˈxuəlˠəsˠ, ˈxuəl̪ˠəsˠ",khual̪əsˠ
chualathas,,ˈxuəlˠəhəsˠ,khual̪ət̪həsˠ
chuarta,,xuəɾˠt̪ˠə,khuaɾˠt̪ə
chuathas,,ˈxuəhəsˠ,khuat̪həsˠ
chugham,,xuːmˠ,khʊghʊ̽mˠ
chughamsa,,ˈxuːmˠsˠə,khʊghʊ̽mˠsˠʊ̽
chuid,,xɪdʲ,khɪdʲ
chuig,,xɪɟ,khɪɟ
chuimhnigh,Connacht,ˈxivʲnʲiː,khɪmʲhn̪iɟ
chuimhnigh,Galway; Connacht,ˈxivʲnʲə,khɪmʲhn̪iɟ
chuimhnigh,Mayo; Connacht,ˈxĩvʲɾʲiː ~ ˈximʲɾʲiː ~ ˈxĩvʲnʲiː,khɪmʲhn̪iɟ
chuimhnigh,Munster; Connacht,ˈxiːnʲə,khɪmʲhn̪iɟ
chuir,,xɪɾʲ,khɪɾʲ
chuir i dtaisce,,ˌxɪɾʲ əˈd̪ˠaʃcɪ,khɪɾʲ ɪ dtʲaiʃci
chuireas,,ˈxɪɾʲəsˠ,khɪɾʲəsˠ
chuiris,,ˈxɪɾʲəʃ,khɪɾʲiʃ
chulaith,Connacht,ˈxulˠ(h)ə,khʊl̪itʲ
chulaith,Galway; Connacht,ˈxolˠə ~ ˈxɞlˠə,khʊl̪itʲ
chulaith,Mayo; Connacht,ˈxolˠiː,khʊl̪itʲ
chum,,"xuːmˠ, xʊmˠ, xʊnˠ",khʊmˠ
chuma,,ˈxʊmˠə,khʊmˠʊ̽
chun,,xʊnˠ,khʊn̪
chur,,xʊɾˠ,khʊɾˠ
churach,Connacht,"ˈxɔɾˠəx, ˈxʊɾˠəx",khʊɾˠəx
chuán,Connacht,ˈxuː.ɑːnˠ,khuan̪
cháiliúil,Connacht,ˈxɑːlʲuːlʲ,cçail̪əəl̪
cháin,Munster; Connacht,xɑːnʲ,cçain̪
chás,,"xaːsˠ, xɑːsˠ",khasˠ
ché,,çeː,cçɛ
chéad,,çeːd̪ˠ,cçɑd̪
chéanna,Ulster; noun; Connacht,ˈçeːn̪ˠə,cçɑn̪n̪ə
chéasta,Ulster; Connacht,ˈçeːsˠt̪ˠə,cçɑsˠt̪ə
chéibh,,ˈçeːvʲ,cçɛbʲ
chéid,,çeːdʲ,cçɛdʲ
chéile,,ˈçeːlʲə,cçɛl̪ə
chéim,,çeːmʲ,cçɛmʲ
chí,,çiː,cçɪ
chíd,,ˈçiːdʲ,cçɪdʲ
chím,,çiːmʲ,cçɪmʲ
chímid,,ˈçiːmʲɪdʲ,cçɪmʲədʲ
chíonn,,çiːn̪ˠ,khɪn̪n̪
chír,,ˈçiːɾʲ,cçɪɾʲ
chíre,,ˈçiːɾʲə,cçɪɾʲi
chítear,,ˈçiːtʲəɾˠ,cçɪtʲəɾˠ
chóir,Munster; Connacht,xoːɾʲ,cçɛɾʲ
chóisir,Munster; Connacht,ˈxoːʃəɾʲ,cçɛʃiɾʲ
chór,,xoːɾˠ,khʊɾˠ
chóra,,ˈxoːɾˠə,khʊɾˠʊ̽
chósta,Munster; Connacht,ˈxoːsˠt̪ˠə,khʊsˠt̪ʊ̽
chóta,Munster; Connacht,ˈxoːt̪ˠə,khʊt̪ʊ̽
chú,,xuː,khʊ
chúb,,xuːbˠ,khʊbˠ
chúig,,xuːɟ,khɪɟ
chúil,,xuːlʲ,khɪl̪
chúis,,xuːʃ,khɪʃ
chúl,,"xuːlˠ, xuːl̪ˠ",khʊl̪
chúng,,"ˈxuːŋ, ˈxuːŋɡ",khʊng
chúns,,xuːn̪ˠsˠ,khʊn̪sˠ
chúrsa,,ˈxuːɾˠsˠə,khʊɾˠsˠʊ̽
ciabh,Munster; Connacht,ciəvˠ,ciəb
ciall,,ciəl̪ˠ,ciəl̪l̪
cialla,,ˈciəl̪ˠə,ciəl̪l̪ə
cian,,ciənˠ,ciən̪
ciardhuibhe,,ˈciəɾˠɣɪvʲə,ciəɾˠd̪hibʲçi
ciaróg,Connacht,ˈciəɾˠoːɡ,ciəɾˠəg
cibeal,,"ˈcɪbʲəlˠ, ˈcɪbʲəl̪ˠ",cɪbʲəl̪
cibé,,cɪˈbʲeː,cɪbʲi
ciceáil,Connacht,ˈcɪcaːlʲ,cɪcəl̪
ciclipéid,Connacht,ˈcɪclʲɪpʲeːdʲ,cɪcl̪ipʲidʲ
cigil,,ˈcɪɟɪlʲ,cɪɟəl̪
cigilt,,ˈcɪɟɪlʲtʲ,cɪɟəl̪t̪
cigire,,ˈcɪɟɪɾʲə,cɪɟiɾʲi
cileagram,,ˈcɪlʲəɡɾˠamˠ,cɪl̪əgɾˠəmˠ
ciliméadar,Connacht,"ˈcɪlʲəmʲed̪ˠəɾˠ, ˈcɪlʲəmʲeːd̪ˠəɾˠ",cɪl̪imʲidʲəɾˠ
cille,,ˈcɪl̠ʲə,cɪl̪l̪ə
cillín,Connacht,ˈcɪlʲiːnʲ,cɪl̪l̪ən̪
cime,,ˈcɪmʲə,cɪmʲi
cineál,Connacht,ˈcɪnˠɑːlˠ,cɪn̪əl̪
cineálta,Connacht,ˈcɪnˠɑːl̪ˠt̪ˠə,cɪn̪əl̪t̪ə
cinneadhtheoiric,Munster; Connacht,ˈcɪn̠ʲəˌhoːɾʲəc,cɪn̪n̪əd̪htʲçoːiɾʲic
cinnigí,Connacht,ˈcɪn̠ɪɟiː,cɪn̪n̪iɟi
cinnire,,ˈcɪn̠ʲəɾʲə,cɪn̪n̪iɾʲi
cion,Connacht,cɞnˠ,kɪn̪
cion,Aran; Connacht,cinˠ,kɪn̪
cion,Cois-Fharraige; Connacht,cin̪ˠ,kɪn̪
cion,Mayo; Connemara; Connacht,cunˠ,kɪn̪
ciorcal,,ˈciɾˠkəlˠ,kɪɾˠkəl̪
ciotach,Connacht,ˈcɪt̪ˠəx,kɪt̪əx
cipín,Ulster; Connacht,ˈcɪpʲiːnʲ,cɪpʲən̪
circ,,cɪɾʲc,cəiɾʲk
circe,,ˈcɪɾʲcə,cɪɾʲci
cirt,,cɪɾˠtʲ,cəiɾʲt̪
cirte,,ˈcɨ̞ɾˠtʲə,cɪɾʲtʲi
cise,,ˈcɪʃə,cɪʃi
ciseal,,ˈcɪʃəlˠ,cɪʃəl̪
ciseanna,,ˈcɪʃən̪ˠə,cɪʃən̪n̪ə
ciseáin,Connacht,ˈcɪʃɑːnʲ,cɪʃən̪
ciseán,Ulster; Connacht,"ˈcɪʃɑːnˠ, ˈcɪʃɑːn̪ˠ",cɪʃən̪
ciste,,ˈcɪʃtʲə,cɪʃtʲi
cisteanach,Munster; Connacht,ˈciʃtʲən̪ˠəx,cɪʃtʲən̪əx
cistin,,ˈcɪʃtʲənʲ,cɪʃtʲən̪
cistine,,ˈcɪʃtʲɪnʲə,cɪʃtʲən̪ə
cistineacha,,ˈcɪʃtʲɪnʲəxə,cɪʃtʲən̪əkhə
citeal,,ˈcɪtʲəlˠ,cɪtʲəl̪
ciumhais,,"cuːsˠ, cuːʃ, cũːsˠ",cɪimʲçiʃ
ciumhaise,,ˈcuːʃə,cɪimʲçiʃi
ciumhaiseanna,,ˈcuːʃən̪ˠə,cɪimʲçiʃən̪n̪ə
ciú,,cuː,cɪə
ciúin,,cuːnʲ,cɪən̪
ciúine,,ˈcuːnʲə,cɪən̪ə
ciúnas,,ˈcuːnˠəsˠ,cɪən̪əsˠ
clabhchorda,,ˈklˠauˌxoːɾˠd̪ˠə,kl̪abˠhkhəɾˠd̪ə
clabhta,,ˈklˠaut̪ˠə,kl̪abˠht̪ə
clabhtaí,,ˈklˠaut̪ˠiː,kl̪abˠhtʲi
cladh,,klˠai,kl̪ə
cladhaire,Connacht,ˈklˠaiɾʲə,kl̪adʲçiɾʲi
claidh,Ulster; Connacht,kl̪ˠəi,klʲiː
claigeann,,"ˈklˠaɟən̪ˠ, ˈklˠæɟən̪ˠ",kl̪aiɟən̪ˠ
clairnéid,Connacht,ˈklˠɑːɾˠnʲeːdʲ,kl̪aiɾʲn̪idʲ
clais,Munster; Connacht,"klˠaʃ, kl̪ˠaʃ",kl̪aiʃ
clamhsán,Connacht,"ˈklˠausˠɑːnˠ, ˈkl̪ˠausˠɑːn̪ˠ",kl̪amˠhsˠən̪
clampar,,ˈklˠamˠpˠəɾˠ,kl̪amˠpˠəɾˠ
clanna,,ˈklˠan̪ˠə,kl̪an̪n̪ə
claon,Connacht,klˠiːnˠ,kl̪aən̪
claonadh,,ˈklˠɤːnˠətʲ,kl̪aən̪ə
claonaim,,ˈklˠiːnˠəmʲ,kl̪aən̪imʲ
claíomh,Connacht,"ˈklˠavʲə, ˈklˠãvʲə",kl̪aəm
claíomh,Cois-Fharraige; Connacht,ˈkl̪ˠaːvʲə,kl̪aəm
cleacht,,clʲaxt̪ˠ,kl̪akht̪
cleas,,clʲasˠ,kl̪asˠ
cleasach,Munster; Connacht,ˈclʲasˠəx,kl̪asˠəx
cleasaí,Connacht,ˈclʲasˠiː,kl̪aʃi
cleite,,ˈclʲɛtʲə,kl̪ɛtʲi
cleith,,clʲɛ(h),kl̪ɛtʲ
cleithire,,ˈclʲɛhəɾʲə,kl̪ɛtʲçiɾʲi
cliabhán,Connacht,"ˈclʲiəwɑːnˠ, ˈclʲiəwɑːn̪ˠ",kl̪iəbˠhən̪
cliath,,clʲiə,kl̪iət
clibirt,,ˈclʲɪbʲəɾˠtʲ,kl̪ɪbʲiɾʲt̪
clibín,Ulster; Connacht,ˈclʲɪbʲiːnʲ,kl̪ɪbʲən̪
clismirt,,"ˈclʲiʃmʲəɾˠtʲ, ˈclʲɨsˠmˠəɾˠtʲ, ˈɟlʲɨsˠmˠəɾˠtʲ",kl̪ɪʃmʲiɾʲt̪
cliste,,ˈcʲlʲɪʃtʲə,kl̪ɪʃtʲi
cloch,Ulster; Connacht,"klˠox, klˠɔx",kl̪ʊk
clocha,Ulster; Connacht,ˈklˠɔxə,kl̪ʊkhʊ̽
clocha,Ulster; Munster; Connacht,ˈkl̪ˠɔxə,kl̪ʊkhʊ̽
clochán,Connacht,ˈklˠoxɑːnˠ,kl̪ʊkhʊ̽n̪
clocásach,Connacht,ˈklˠɔkɑːsˠəx,kl̪ʊkʊ̽sˠəx
clog,Connacht,klˠoɡ,kl̪ʊg
clogad,Connacht,ˈklˠɔɡəd̪ˠ,kl̪ʊgʊ̽d̪
clogaid,Munster; Connacht,ˈklˠɔɡədʲ,kl̪ɛɟidʲ
clogaide,Munster; Connacht,ˈklˠɔɡədʲə,kl̪ɛɟidʲi
cloig,,klˠɪɟ,kl̪ɛɟ
cloigeann,Connacht,"ˈklˠaɟən̪ˠ, ˈkl̪ˠeɟən̪ˠ",kl̪ɛɟən̪ˠ
cloigeann,Galway; Mayo; Connacht,ˈklˠeɟən̪ˠ,kl̪ɛɟən̪ˠ
cloigín,Connacht,ˈklˠoɡiːnʲ,kl̪ɛɟən̪
cloinne,,ˈklˠɪn̠ʲə,kl̪ɔn̪n̪ə
clois,,klˠɔʃ,kl̪ɛʃ
cloisint,,ˈkl̪ˠoʃənʲtʲ,kl̪ɛʃən̪t̪
cloisteála,,ˈklˠɔʃtʲɑːlˠə,kl̪ɛʃtʲəl̪ə
clos,,kl̪ˠosˠ,kl̪ʊsˠ
cloth,,klˠɔ(h),kl̪ʊt
cluain,Connacht,klˠuənʲ,kl̪uaən̪
cluais,,"klˠuəʃ, kl̪ˠuəʃ",kl̪uaiʃ
cluich,,klˠɪç,kl̪ɪc
cluiche,Connacht,"ˈklˠifʲə, ˈklˠufʲə, ˈklˠɨfʲə",kl̪ɪcçi
cluichí,Connacht,"ˈklˠifʲiː, ˈkl̪ˠifʲiː",kl̪ɪcçi
cluife,,"ˈklˠifʲə, ˈklˠufʲə, ˈklˠɨfʲə",kl̪ɪfʲi
cluifí,,"ˈklˠifʲiː, ˈkl̪ˠifʲiː",kl̪ɪfʲi
cluin,,kl̪ˠɪnʲ,kl̪ɪn̪
clábar,,"ˈklˠabˠəɾˠ, ˈklˠaːbˠəɾˠ, ˈkl̪ˠaːbˠəɾˠ",kl̪abˠəɾˠ
cláirseach,Munster; Connacht,ˈklˠɑːɾˠʃəx,kl̪aiɾʲʃəx
cláirseacha,Munster; Connacht,ˈklˠɑːɾˠʃəxə,kl̪aiɾʲʃəkhə
cláiríneach,,"ˈklˠɑːɾʲiːnʲəx, ˈklˠɑːɾˠinʲəx",kl̪aiɾʲən̪əx
clár,Munster; Connacht,"klˠɑːɾˠ, kl̪ˠɑːɾˠ",kl̪aɾˠ
clástrafóibe,,ˈklˠɑːsˠt̪ˠɾˠəfˠoːbʲə,kl̪asˠt̪ɾˠifʲibʲi
clé,,clʲeː,kl̪ɛ
cléibh,,"clʲeːvʲ, clʲɛi̯vʲ",kl̪ɛbʲ
