word	got	expected	exact	lev	lev_norm	dolgo	dolgo_norm
gríos	ɟɾʲiːsˠ	ɡɾʲɪsˠ	false	3	57.14	0.0000	100.00
sócúlach	ˈsˠoːkuːlˠəx	ˈsˠoːkuːlˠəx	true	0	100.00	0.0000	100.00
India	ˈɪnʲdʲiə	ˈɪnʲdʲiə	true	0	100.00	0.0000	100.00
gcaoimhe	ˈɡiːvʲə	ˈɡiːvʲə	true	0	100.00	0.0000	100.00
cosaint	ˈkɔsˠən̠ʲtʲ	ˈkɔsˠən̠ʲtʲ	true	0	100.00	0.0000	100.00
cóisir	ˈkoːʃəɾʲ	ˈkoːʃəɾʲ	true	0	100.00	0.0000	100.00
aníos	ˈanʲiːsˠ	əˈn̠ʲiːsˠ	false	3	66.67	0.2500	75.00
gréine	ˈɟɾʲeːnʲə	ˈɟɾʲeːnʲə	true	0	100.00	0.0000	100.00
gréasáin	ˈɟɾʲeːsˠɑːnʲ	ˈɟɾeːsˠɑːnʲ	false	1	91.67	0.0000	100.00
cluich	klˠʊx	klˠɪç	false	2	60.00	0.2500	75.00
grást	ɡɾˠɑːsˠt̪ˠ	ˈɡɾˠɑːsˠt̪ˠ	false	1	90.91	0.0000	100.00
gairmiúlacht	ˈɡaɾʲəmʲuːlˠəxt̪ˠ	ɡaɾʲˈmʲuːl̪ˠəxt̪ˠ	false	3	82.35	0.1000	90.00
gránna	ˈɡɾˠɑːn̪ˠə	ˈɡɾˠɑːn̪ˠə	true	0	100.00	0.0000	100.00
grán buí	ɡɾˠɑːnˠ ˈbˠiː	ˈɡɾˠɑːnˠ bˠiː	false	2	84.62	0.0000	100.00
sacsafón	ˈsˠaksˠəfˠoːnˠ	ˈsˠaksˠəfˠoːnˠ	true	0	100.00	0.0000	100.00
gráin	ɡɾˠɑːnʲ	ɡɾˠɑːnʲ	true	0	100.00	0.0000	100.00
goba	ˈɡɔbˠə	ˈɡɔbˠə	true	0	100.00	0.0000	100.00
páirtí	ˈpˠɑːɾˠtʲiː	ˈpˠɑːɾˠtʲiː	true	0	100.00	0.0000	100.00
Indiacha	ˈɪn̠ʲdʲiəxə	ˈinʲiəxə	false	4	63.64	0.1429	85.71
grá	ɡɾˠɑː	ɡɾˠɑː	true	0	100.00	0.0000	100.00
gruama	ˈɡɾˠuəmˠə	ˈɡɾˠuəmˠə	true	0	100.00	0.0000	100.00
gruaig	ɡɾˠuəɟ	ɡɾˠuəɟ	true	0	100.00	0.0000	100.00
Rosa	ˈɾˠɔsˠə	ˈɾˠɔsˠə	true	0	100.00	0.0000	100.00
féith	fʲeː	fʲeː	true	0	100.00	0.0000	100.00
d'ainneoin	ˈd̪ˠan̠ʲoːnʲ	ˈd̪ˠan̠ʲoːnʲ	true	0	100.00	0.0000	100.00
gruag	ɡɾˠuəɡ	ɡɾˠuəɡ	true	0	100.00	0.0000	100.00
grinne	ˈɟɾʲɪn̠ʲə	ˈɟɾʲɪn̠ʲə	true	0	100.00	0.0000	100.00
grianmhar	ˈɟɾʲiən̪ˠwəɾˠ	ˈɟɾʲiən̪ˠvˠəɾˠ	false	2	85.71	0.1250	87.50
rúnda	ˈɾˠuːn̪ˠd̪ˠə	ˈɾˠuːn̪ˠd̪ˠə	true	0	100.00	0.0000	100.00
greannmhar	ˈɟɾʲan̪ˠəwəɾˠ	ˈɟɾʲan̪ˠwəɾˠ	false	1	92.31	0.1250	87.50
hime	ˈhimʲə	ˈhimʲə	true	0	100.00	0.0000	100.00
grean	ɟɾʲanˠ	ɟɾʲanˠ	true	0	100.00	0.0000	100.00
méith	mʲeː	mʲeː	true	0	100.00	0.0000	100.00
bothán	ˈbˠɔhɑːnˠ	ˈbˠɔhɑːnˠ	true	0	100.00	0.0000	100.00
Alastar	ˈalˠəsˠt̪ˠəɾˠ	ˈal̪ˠəsˠt̪ˠəɾˠ	false	1	92.86	0.0000	100.00
bpáistí	ˈbˠɑːʃtʲiː	ˈbˠɑːʃtʲiː	true	0	100.00	0.0000	100.00
tochail	ˈt̪ˠɔxəlʲ	ˈt̪ˠɔxəlʲ	true	0	100.00	0.0000	100.00
Baile Nua na hArda	ˌbˠalʲə n̪ˠuə n̪ˠə ˈhɑːɾˠd̪ˠə	ˌbˠalʲə ˌn̪ˠuː n̪ˠə ˈhɑːɾˠd̪ˠə	false	2	93.33	0.1333	86.67
gos	ɡɔsˠ	ɡɔsˠ	true	0	100.00	0.0000	100.00
aosa	ˈiːsˠə	ˈiːsˠə	true	0	100.00	0.0000	100.00
gortú	ˈɡɔɾˠt̪ˠuː	ˈɡɔɾˠt̪ˠuː	true	0	100.00	0.0000	100.00
gorm	ɡɔɾˠəmˠ	ˈɡɔɾˠəmˠ	false	1	87.50	0.0000	100.00
cuisneoir	ˈkɪʃnʲoːɾʲ	ˈkɪʃnʲoːɾʲ	true	0	100.00	0.0000	100.00
gorach	ˈɡɔɾˠəx	ˈɡɔɾˠəx	true	0	100.00	0.0000	100.00
gor	ɡɔɾˠ	ɡɔɾˠ	true	0	100.00	0.0000	100.00
gola	ˈɡɔlˠə	ˈɡɔlˠə	true	0	100.00	0.0000	100.00
gol	ɡɔl̪ˠ	ɡɔl̪ˠ	true	0	100.00	0.0000	100.00
goilim	ˈɡɛlʲəmʲ	ˈɡɛlʲəmʲ	true	0	100.00	0.0000	100.00
goil	ɡɛlʲ	ɡɛlʲ	true	0	100.00	0.0000	100.00
dtiarna	ˈdʲiəɾˠn̪ˠə	ˈdʲiəɾˠn̪ˠə	true	0	100.00	0.0000	100.00
goid	ɡɞdʲ	ɡɞdʲ	true	0	100.00	0.0000	100.00
god é	ɡɔd̪ˠ ˈeː	ɡəˈd̪ˠeː	false	4	55.56	0.2500	75.00
gráigh	ɡɾˠə	ɡɾˠɑː	false	2	60.00	0.3333	66.67
go raibh maith agaibh	ɡəɾˠavʲ ˈmˠah əɡiː	ɡərəˈmˠahəɡəvʲ	false	10	44.44	0.3636	63.64
go leor	ɡəˈl̠ʲoːɾˠ	ɡəˈl̠ʲoːɾˠ	true	0	100.00	0.0000	100.00
go dtí gur	ɡədʲiː ˈɡʊɾˠ	ɡə ˈdʲiː ɡəɾˠ	false	4	69.23	0.1429	85.71
daoire	ˈd̪ˠiːɾʲə	ˈd̪ˠiːɾʲə	true	0	100.00	0.0000	100.00
buachalla	ˈbˠuəxəl̪ˠə	ˈbˠuəxəl̪ˠə	true	0	100.00	0.0000	100.00
chineál	ˈçɪnʲɑːlˠ	ˈçɪnˠɑːlˠ	false	1	88.89	0.0000	100.00
mustar	ˈmˠʊsˠt̪ˠəɾˠ	ˈmˠʊsˠt̪ˠəɾˠ	true	0	100.00	0.0000	100.00
brad	bˠɾˠad̪ˠ	bˠɾˠad̪ˠ	true	0	100.00	0.0000	100.00
leathar	ˈl̠ʲahəɾˠ	ˈl̠ʲahəɾˠ	true	0	100.00	0.0000	100.00
glóir	ɡlˠoːɾʲ	ɡlˠoːɾʲ	true	0	100.00	0.0000	100.00
thriall	hɾʲiəl̪ˠ	hɾʲiəl̪ˠ	true	0	100.00	0.0000	100.00
caogad	ˈkiːɡəd̪ˠ	ˈkiːɡəd̪ˠ	true	0	100.00	0.0000	100.00
dual	d̪ˠuəlˠ	d̪ˠuəlˠ	true	0	100.00	0.0000	100.00
dtaisce	ˈd̪ˠaʃcɪ	ˈd̪ˠaʃcɪ	true	0	100.00	0.0000	100.00
bhíos	vʲiːsˠ	ˈvʲiːsˠ	false	1	85.71	0.0000	100.00
bean rialta	bʲanˠ ˈɾʲiəl̪ˠt̪ˠə	ˌbʲanˠ ˈɾˠiəl̪ˠt̪ˠə	false	2	89.47	0.1000	90.00
gluais	ɡlˠuəʃ	ɡlˠuəʃ	true	0	100.00	0.0000	100.00
easparta	ˈasˠpˠəɾˠt̪ˠə	ˈasˠpˠəɾˠt̪ˠə	true	0	100.00	0.0000	100.00
cábán	ˈkɑːbˠɑːnˠ	ˈkɑːbˠɑːnˠ	true	0	100.00	0.0000	100.00
gliogar	ˈɟlʲɪɡəɾˠ	ˈɟlʲɪɡəɾˠ	true	0	100.00	0.0000	100.00
díoltas	ˈdʲiːl̪ˠt̪ˠəsˠ	ˈdʲiːl̪ˠt̪ˠəsˠ	true	0	100.00	0.0000	100.00
gliocas	ˈɟlʲɪkəsˠ	ˈɟlʊkəsˠ	false	2	77.78	0.1667	83.33
gliocais	ˈɟlʲɪkəʃ	ˈɟlʊkəʃ	false	2	75.00	0.1667	83.33
beag	bʲɞɡ	bʲɞɡ	true	0	100.00	0.0000	100.00
glic	ɟlʲɪc	ɟlʲɪc	true	0	100.00	0.0000	100.00
gleoite	ˈɟlʲoːtʲə	ˈɟlʲoːtʲə	true	0	100.00	0.0000	100.00
garg	ɡaɾˠəɡ	ˈɡaɾˠəɡ	false	1	85.71	0.0000	100.00
glaise	ˈɡlˠaʃə	ˈɡlˠaʃə	true	0	100.00	0.0000	100.00
Málta	ˈmˠɑːl̪ˠt̪ˠə	ˈmˠɑːl̪ˠt̪ˠə	true	0	100.00	0.0000	100.00
glacann	ˈɡlˠakən̪ˠ	ˈɡlˠakən̪ˠ	true	0	100.00	0.0000	100.00
giúistís	ˈɟuːʃtʲiːʃ	ˈɟuːʃtʲiːʃ	true	0	100.00	0.0000	100.00
giúiré	ˈɟuːɾʲeː	ˈɟuːɾʲeː	true	0	100.00	0.0000	100.00
líomóid	ˈlʲiːmˠoːdʲ	ˈlʲiːmˠoːdʲ	true	0	100.00	0.0000	100.00
Sabóid	ˈsˠabˠoːdʲ	ˈsˠabˠoːdʲ	true	0	100.00	0.0000	100.00
giorria	ˈɟɪɾˠiə	ˈɟɪɾˠiə	true	0	100.00	0.0000	100.00
cím	ciːmʲ	ˈciːmʲ	false	1	83.33	0.0000	100.00
gine	ˈɟɪnʲə	ˈɟɪnʲə	true	0	100.00	0.0000	100.00
gile	ˈɟɪlʲə	ˈɟɪlʲə	true	0	100.00	0.0000	100.00
giall	ɟiəl̪ˠ	ɟiəl̪ˠ	true	0	100.00	0.0000	100.00
gháire	ˈɣɑːɾʲə	ˈɣɑːɾʲə	true	0	100.00	0.0000	100.00
ghuí	ɣiː	ɣiː	true	0	100.00	0.0000	100.00
det	dʲɪtʲ	dʲɛt̪ˠ	false	3	50.00	0.3333	66.67
ghualainn	ˈɣuəlˠən̠ʲ	ˈɣuəlˠən̠ʲ	true	0	100.00	0.0000	100.00
cuidhil	ˈkijəlʲ	kiəlʲ	false	2	71.43	0.2000	80.00
ghráin	ɣɾˠɑːnʲ	ɣɾˠɑːnʲ	true	0	100.00	0.0000	100.00
ghrá	ɣɾˠɑː	ɣɾˠɑː	true	0	100.00	0.0000	100.00
ghrian	jɾʲiənˠ	jɾʲiən̪ˠ	false	1	87.50	0.0000	100.00
Veinéiseach	vˈɛnʲeːʃəx	ˈvʲɛnʲeːʃəx	false	2	81.82	0.0000	100.00
chapaill	ˈxapˠəl̠ʲ	ˈxapˠəl̪ʲ	false	1	88.89	0.0000	100.00
litiam	ˈl̠ʲɪtʲiəmˠ	ˈl̠ʲɪtʲiəmˠ	true	0	100.00	0.0000	100.00
ghoid	ɣɞdʲ	ɣɞdʲ	true	0	100.00	0.0000	100.00
ghoib	ɣɪbʲ	ɣɪbʲ	true	0	100.00	0.0000	100.00
ghnó	ɣn̪ˠoː	ɣɾˠoː	false	2	66.67	0.3333	66.67
cén fáth	ceːnʲˈfˠɑː	ceːnˠ ˈfˠɑː	false	2	81.82	0.0000	100.00
ghníomhaíocht	ˈjnʲiəwiəxt̪ˠ	ˈɣɾˠiːwiəxt̪ˠ	false	4	69.23	0.3333	66.67
ghlún	ɣlˠuːnˠ	ɣl̪ˠuːn̪ˠ	false	2	77.78	0.0000	100.00
scaoilim	ˈsˠkiːlʲəmʲ	ˈsˠkiːlʲəmʲ ~ ˈʃciːlʲəmʲ	false	13	45.83	0.5385	46.15
Doire	ˈd̪ˠɪɾʲə	ˈd̪ˠɪɾʲə	true	0	100.00	0.0000	100.00
deighilt	ˈdʲɛjəlʲtʲ	dʲəilʲtʲ	false	4	60.00	0.5000	50.00
fágálacha	ˈfˠɑːɡɑːlˠəxə	ˈfˠɑːɡɑːlˠəxə	true	0	100.00	0.0000	100.00
ghliocacht	ˈjlʲɪkəxt̪ˠ	ˈjlʲɪkəxt̪ˠ	true	0	100.00	0.0000	100.00
dtóir	d̪ˠoːɾʲ	d̪ˠoːɾʲ	true	0	100.00	0.0000	100.00
stopallán	ˈsˠt̪ˠɔpˠəl̪ˠɑːnˠ	ˈsˠt̪ˠɔpəl̪ˠɑːnˠ	false	1	94.12	0.0000	100.00
foireann	ˈfˠɪɾʲən̪ˠ	ˈfˠɪɾʲən̪ˠ	true	0	100.00	0.0000	100.00
ghlais	ɣlˠaʃ	ɣlˠaʃ	true	0	100.00	0.0000	100.00
ghlacann	ˈɣlˠakən̪ˠ	ˈɣlˠakən̪ˠ	true	0	100.00	0.0000	100.00
tlú	t̪ˠlˠuː	t̪ˠlˠuː	true	0	100.00	0.0000	100.00
chistin	ˈçɪʃtʲənʲ	ˈçɪʃtʲənʲ	true	0	100.00	0.0000	100.00
naetha	ˈn̪ˠeːhə	ˈn̪ˠeːhə	true	0	100.00	0.0000	100.00
abhac	ˈəuk	auk	false	2	50.00	0.3333	66.67
nimh	n̠ʲəi	n̠ʲɪvʲ	false	3	50.00	0.6667	33.33
ghaiscígh	ˈɣaʃcɪ	ˈɣaʃciː	false	2	71.43	0.0000	100.00
gheala	ˈjalˠə	ˈjalˠə	true	0	100.00	0.0000	100.00
ghardaí	ˈɣɑːɾˠd̪ˠiː	ˈɣɑːɾˠd̪ˠiː	true	0	100.00	0.0000	100.00
n-asal	n̪ˠˈasˠəlˠ	ˈn̪ˠasˠəlˠ	false	2	80.00	0.0000	100.00
fíon dearg	fʲiːnˠ ˈdʲaɾˠəɡ	ˌfʲiːnˠ ˈdʲaɾˠəɡ	false	1	93.75	0.1111	88.89
ceolmhar	ˈcoːlˠəwəɾˠ	ˈcoːl̪ˠwəɾˠ	false	2	81.82	0.1429	85.71
ghaiscíocha	ˈɣaʃciːxə	ˈɣaʃciːxə	true	0	100.00	0.0000	100.00
iascaireacht	ˈiəsˠkəɾʲəxt̪ˠ	ˈiəsˠkəɾʲəxt̪ˠ	true	0	100.00	0.0000	100.00
Caoimhín	ˈkiːvʲiːnʲ	ˈkiːvʲiːnʲ	true	0	100.00	0.0000	100.00
ghairdín	ˈɣɑːɾˠdʲiːnʲ	ˈɣɑːɾˠdʲiːnʲ	true	0	100.00	0.0000	100.00
dochma	ˈd̪ˠɔxmˠə	ˈd̪ˠɔxmˠə	true	0	100.00	0.0000	100.00
gha	ɣa	ɣa	true	0	100.00	0.0000	100.00
scóig	sˠkoːɟ	sˠkoːɟ	true	0	100.00	0.0000	100.00
aoire	ˈiːɾʲə	ˈiːɾʲə	true	0	100.00	0.0000	100.00
roimhe	ˈɾˠɛvʲə	ˈɾˠivʲə	false	1	85.71	0.2500	75.00
coire	ˈkɛɾʲə	ˈkɛɾʲə	true	0	100.00	0.0000	100.00
geir	ɟɛɾʲ	ɟɛɾʲ	true	0	100.00	0.0000	100.00
inniu	ˈɪn̠ʲə	əˈn̠ʲu	false	3	50.00	0.6667	33.33
doire	ˈd̪ˠɛɾʲə	ˈd̪ˠɛɾʲə	true	0	100.00	0.0000	100.00
geimhriú	ˈɟɛvʲɾʲuː	ɟiːvʲɾʲuː	false	3	66.67	0.2000	80.00
fhuip	ɪpʲ	ɪpʲ	true	0	100.00	0.0000	100.00
geilt	ɟɛl̠ʲtʲ	ɟɛl̠ʲtʲ	true	0	100.00	0.0000	100.00
aighneas	ˈajnʲəsˠ	ˈai.nʲəsˠ	false	2	77.78	0.2000	80.00
geasa	ˈɟasˠə	ˈɟasˠə	true	0	100.00	0.0000	100.00
ceannas	ˈcan̪ˠəsˠ	ˈcan̪ˠəsˠ	true	0	100.00	0.0000	100.00
geas	ɟasˠ	ɟasˠ	true	0	100.00	0.0000	100.00
Séarlas	ˈʃeːɾˠl̪ˠəsˠ	ˈʃeːɾˠl̪ˠəsˠ	true	0	100.00	0.0000	100.00
coisíocht	ˈkɔʃiəxt̪ˠ	ˈkɔʃiəxt	false	2	80.00	0.0000	100.00
píoba	ˈpʲiːbˠə	ˈpʲiːbˠə	true	0	100.00	0.0000	100.00
gearb	ɟaɾˠəbˠ	ˈɟaɾˠəbˠ	false	1	87.50	0.0000	100.00
geansaí	ˈɟan̪ˠsˠiː	ˈɟanˠsˠiː	false	1	90.00	0.0000	100.00
bleaist	bʲlʲaʃtʲ	bʲlʲaʃtʲ	true	0	100.00	0.0000	100.00
bheith	vʲɛ	vʲɛ	true	0	100.00	0.0000	100.00
seilg	ʃɛlʲəc	ˈʃɛlʲɪɟ	false	3	57.14	0.4000	60.00
mionta	ˈmʲɪn̪ˠt̪ˠə	ˈmʲɪn̪ˠt̪ˠə	true	0	100.00	0.0000	100.00
dhún	ɣuːnˠ	ɣuːnˠ	true	0	100.00	0.0000	100.00
in éineacht	ɪnʲ ˈeːnʲəxt̪ˠ	əˈn̠ʲeːnʲəxt̪ˠ	false	5	64.29	0.1429	85.71
-ófar	ohəɾˠ	oˠhəɾˠ	false	1	83.33	0.0000	100.00
clú	klˠuː	klˠuː	true	0	100.00	0.0000	100.00
tiocfas	ˈtʲʊkəsˠ	ˈtʲʊkəsˠ	true	0	100.00	0.0000	100.00
siúinéaracht	ˈʃuːnʲeːɾˠəxt̪ˠ	ˈʃuːnʲeːɾˠəxt̪ˠ	true	0	100.00	0.0000	100.00
áinsíoch	ˈɑːn̠ʲʃiːx	ˈaːn̠ʲʃiəx	false	2	80.00	0.3333	66.67
pingin	ˈpʲɪɲənʲ	pʲiːn̠ʲ	false	5	37.50	0.4000	60.00
gcuairteanna	ˈɡuəɾˠtʲən̪ˠə	ˈɡuəɾˠtʲən̪ˠə	true	0	100.00	0.0000	100.00
fiú	fʲuː	fʲuː	true	0	100.00	0.0000	100.00
gcreach	ɟɾʲax	ɟɾʲax	true	0	100.00	0.0000	100.00
dainséar	ˈd̪ˠan̠ʲʃeːɾˠ	ˈd̪ˠan̠ʲʃeːɾˠ	true	0	100.00	0.0000	100.00
canna	ˈkan̪ˠə	ˈkan̪ˠə	true	0	100.00	0.0000	100.00
banna	ˈbˠan̪ˠə	ˈbˠanˠə	false	1	87.50	0.0000	100.00
lug	l̪ˠʊɡ	l̪ˠʌɡ	false	1	80.00	0.3333	66.67
gceárta	ˈɟɑːɾˠt̪ˠə	ˈɟɑːɾˠt̪ˠə	true	0	100.00	0.0000	100.00
gcolanna	ˈɡɔlˠən̪ˠə	ˈɡɔlˠən̪ˠə	true	0	100.00	0.0000	100.00
gcol	ɡɔlˠ	ɡɔlˠ	true	0	100.00	0.0000	100.00
gcodlaíonn	ˈɡɔd̪ˠlˠiːən̪ˠ	ˈɡol̪ˠiːn̪ˠ	false	5	64.29	0.2857	71.43
buntús	ˈbˠʊn̪ˠt̪ˠuːsˠ	ˈbˠunˠ.ˈtˠuːsˠ	false	5	64.29	0.0000	100.00
gcodanna	ˈɡɔd̪ˠən̪ˠə	ˈɡɔd̪ˠən̪ˠə	true	0	100.00	0.0000	100.00
gciseanna	ˈɟɪʃən̪ˠə	ˈɟɪʃən̪ˠə	true	0	100.00	0.0000	100.00
gcis	ɟɪʃ	ɟɪʃ	true	0	100.00	0.0000	100.00
mairbh	mˠaɾʲəvʲ	ˈmˠaɾʲəvʲ	false	1	88.89	0.0000	100.00
gciall	ɟiəl̪ˠ	ɟiəl̪ˠ	true	0	100.00	0.0000	100.00
gceilt	ɟɛl̠ʲtʲ	ɟɛl̠ʲtʲ	true	0	100.00	0.0000	100.00
Sinéad	ˈʃɪnʲeːd̪ˠ	ˈʃɪnʲeːd̪ˠ	true	0	100.00	0.0000	100.00
gcealla	ˈɟal̪ˠə	ˈɟal̪ˠə	true	0	100.00	0.0000	100.00
gcead	ɟad̪ˠ	ɟad̪ˠ	true	0	100.00	0.0000	100.00
phlúch	fˠlˠuːx	fˠlˠuːx	true	0	100.00	0.0000	100.00
gcaraid	ˈɡaɾˠədʲ	ˈɡaɾˠədʲ	true	0	100.00	0.0000	100.00
bhlais	wlˠaʃ	wlˠaʃ	true	0	100.00	0.0000	100.00
cais	kaʃ	kaʃ	true	0	100.00	0.0000	100.00
comhlach	ˈkəulˠəx	ˈkuːlˠəx	false	2	75.00	0.1667	83.33
bhláth	wlˠɑː	wlˠɑː	true	0	100.00	0.0000	100.00
phráis	fˠɾˠɑːʃ	fˠɾˠɑːʃ	true	0	100.00	0.0000	100.00
Máiréad	ˈmˠɑːɾʲeːd̪ˠ	ˈmˠɑːɾʲeːd̪ˠ	true	0	100.00	0.0000	100.00
bileogach	ˈbʲɪlʲoːɡəx	ˈbʲɪlʲoːɡəx	true	0	100.00	0.0000	100.00
gcairde	ˈɡɑːɾˠdʲə	ˈɡɑːɾˠdʲə	true	0	100.00	0.0000	100.00
gc	ɡ	ɡ	true	0	100.00	0.0000	100.00
feadaíl	ˈfʲad̪ˠəlʲ	ˈfʲad̪ˠiːlʲ	false	2	81.82	0.2000	80.00
garsún	ˈɡaɾˠsˠuːnˠ	ˈɡaɾˠsˠuːnˠ	true	0	100.00	0.0000	100.00
cúlú	ˈkuːlˠuː	ˈkuːlˠuː	true	0	100.00	0.0000	100.00
gariníon	ˈɡaɾʲənʲiːnˠ	ˈɡaɾʲˌɪnʲiːnˠ	false	2	84.62	0.2500	75.00
glantóir	ˈɡlˠan̪ˠt̪ˠoːɾʲ	ˈɡlˠan̪ˠt̪ˠoːɾʲ	true	0	100.00	0.0000	100.00
cuiseog	ˈkɪʃoːɡ	ˈkɪʃoːɡ	true	0	100.00	0.0000	100.00
garda	ˈɡɑːɾˠd̪ˠə	ˈɡɑːɾˠd̪ˠə	true	0	100.00	0.0000	100.00
gaothrán	ˈɡiːhɾˠɑːnˠ	ˈɡiːɾ̥ˠɑːn̪ˠ	false	3	75.00	0.3333	66.67
fuiseog	ˈfˠɪʃoːɡ	ˈfˠɪʃoːɡ	true	0	100.00	0.0000	100.00
brachán	ˈbˠɾˠaxɑːnˠ	ˈbˠɾˠaxɑːnˠ	true	0	100.00	0.0000	100.00
colainn	ˈkɔlˠən̠ʲ	ˈkɔlˠən̠ʲ	true	0	100.00	0.0000	100.00
gaoth	ɡiː	ɡiː	true	0	100.00	0.0000	100.00
gaosán	ˈɡiːsˠɑːnˠ	ˈɡiːsˠɑːnˠ	true	0	100.00	0.0000	100.00
báistí	ˈbˠaːʃtʲiː	ˈbˠaːʃtʲiː	true	0	100.00	0.0000	100.00
gan	ɡən̪ˠ	ɡən̪ˠ	true	0	100.00	0.0000	100.00
clismirt	ˈclʲiʃmʲəɾˠtʲ	ˈclʲiʃmʲəɾˠtʲ	true	0	100.00	0.0000	100.00
gamhain	ˈɡəunʲ	ˈɡãuənʲ	false	2	71.43	0.4000	60.00
seomraí	ˈʃoːmˠɾˠiː	ˈʃoːmˠɾˠiː	true	0	100.00	0.0000	100.00
galánta	ˈɡalˠɑːn̪ˠt̪ˠə	ˈɡalˠɑːn̪ˠt̪ˠə	true	0	100.00	0.0000	100.00
galán	ˈɡalˠɑːnˠ	ˈɡalˠɑːnˠ	true	0	100.00	0.0000	100.00
gallán	ˈɡal̪ˠɑːnˠ	ˈɡal̪ˠɑːnˠ	true	0	100.00	0.0000	100.00
síthe	ˈʃiːhə	ˈʃiːhə	true	0	100.00	0.0000	100.00
morgtha	ˈmˠɔɾˠəkə	ˈmˠɔɾˠəkə	true	0	100.00	0.0000	100.00
gaiscíocha	ˈɡaʃciːxə	ˈɡaʃciːxə	true	0	100.00	0.0000	100.00
ngram	ŋɾˠamˠ	ˈŋɾˠamˠ	false	1	85.71	0.0000	100.00
gairleog	ˈɡaːɾʲlʲoːɡ	ˈɡaɾʲlʲoːɡ	false	1	90.91	0.0000	100.00
spleáchas	ˈsˠpʲlʲɑːxəsˠ	ˈsˠpʲlʲaːxəsˠ	false	1	92.31	0.1429	85.71
fhearr	aːɾˠ	aːɾˠ	true	0	100.00	0.0000	100.00
gloine	ˈɡlˠɪnʲə	ˈɡlˠɪnʲə	true	0	100.00	0.0000	100.00
gafa	ˈɡafˠə	ˈɡafˠə	true	0	100.00	0.0000	100.00
abúlacht	ˈabˠuːlˠəxt̪ˠ	ˈabˠuːlˠəxt̪ˠ	true	0	100.00	0.0000	100.00
Polainn	ˈpˠɔlˠən̠ʲ	ˈpˠɔlˠən̠ʲ	true	0	100.00	0.0000	100.00
Nás na Ríogh	n̪ˠɑːsˠ n̪ˠə ˈɾʲiː	ˌn̪ˠɑːsˠ n̪ˠə ˈɾˠiː	false	2	89.47	0.1250	87.50
gad	ɡad̪ˠ	ɡad̪ˠ	true	0	100.00	0.0000	100.00
staighre	ˈsˠt̪ˠajɾʲə	ˈsˠt̪ˠaiɾʲə	false	1	90.91	0.1667	83.33
gach uile	ɡax ˈɪlʲə	ˈxɯlʲə(corresponding to the form	false	31	3.12	0.9630	3.70
gach aon duine	ɡax iːnˠ ˈd̪ˠɪnʲə	ɡax eːn̪ˠˈd̪ˠɪnʲə	false	3	82.35	0.1111	88.89
gabháltas	ˈɡəuɑːl̪ˠt̪ˠəsˠ	ˈɡoːl̪ˠt̪ˠəsˠ	false	3	80.00	0.3750	62.50
ríthe	ˈɾˠiːhə	ˈɾˠiːhə	true	0	100.00	0.0000	100.00
gabhaidís	ˈɡəudʲiːʃ	ˈɡauədʲiːʃ	false	2	80.00	0.2857	71.43
ga	ɡa	ɡa	true	0	100.00	0.0000	100.00
gCeanada	ˈɟanˠəd̪ˠə	ˈɟanˠəd̪ˠə	true	0	100.00	0.0000	100.00
fomhórach	ˈfˠəuoːɾˠəx	fˠɔˈvˠoːɾˠəx	false	5	58.33	0.2857	71.43
fút	fˠuːt̪ˠ	fˠuːt̪ˠ	true	0	100.00	0.0000	100.00
Tiobraid Árann	ˌtʲɪbˠɾˠədʲ ˈɑːɾˠən̪ˠ	ˌtʲʊbˠɾˠədʲ ˈɑːɾˠən̪ˠ	false	1	95.24	0.0909	90.91
uaine	ˈuənʲə	ˈuənʲə	true	0	100.00	0.0000	100.00
fón	fˠoːnˠ	fˠoːnˠ	true	0	100.00	0.0000	100.00
cruit	kɾˠɪtʲ	kɾˠɪtʲ	true	0	100.00	0.0000	100.00
fód	fˠoːd̪ˠ	fˠoːd̪ˠ	true	0	100.00	0.0000	100.00
bairille	ˈbˠaɾʲəlʲə	ˈbˠaɾʲəlʲə	true	0	100.00	0.0000	100.00
anois	ˈanˠəʃ	əˈnʲiʃ	false	4	33.33	0.5000	50.00
teachtaire	ˈtʲaxt̪ˠəɾʲə	ˈtʲaxt̪ˠəɾʲə	true	0	100.00	0.0000	100.00
fírinne	ˈfʲiːɾʲən̠ʲə	ˈfʲiːɾʲən̠ʲə	true	0	100.00	0.0000	100.00
claíomh	klˠiːəu	ˈkl̪ˠaːvʲə	false	6	40.00	0.6000	40.00
blagaid	ˈbˠlˠaɡədʲ	ˈbˠlˠaɡədʲ	true	0	100.00	0.0000	100.00
fíoraíocht	ˈfʲiəɾˠiəxt̪ˠ	ˈfʲiːɾˠiəxt̪ˠ	false	1	92.31	0.1250	87.50
dtorann	ˈd̪ˠɔɾˠən̪ˠ	ˈd̪ˠɔɾˠən̪ˠ	true	0	100.00	0.0000	100.00
rinneamar	ˈɾˠɪn̠ʲəmˠəɾˠ	ˈɾˠɪn̠ʲəmˠəɾˠ	true	0	100.00	0.0000	100.00
fíochán	ˈfʲiːxɑːnˠ	ˈfʲiːxɑːnˠ	true	0	100.00	0.0000	100.00
dhochtúir	ˈɣɔxt̪ˠuːɾʲ	ˈɣɔxt̪ˠuːɾʲ	true	0	100.00	0.0000	100.00
