word	got	expected	exact	lev	lev_norm	dolgo	dolgo_norm
bhacach	ˈwakah	ˈwakah	true	0	100.00	0.0000	100.00
neamh	n̠ʲu	n̠ʲãuh	false	2	66.67	0.5000	50.00
pingine	ˈpʲɪɲənʲə	pʲiːn̠ʲə	false	5	44.44	0.3333	66.67
nead	n̠ʲad̪ˠ	n̠ʲad̪ˠ	true	0	100.00	0.0000	100.00
ndónna	n̪ˠɔːn̪ˠə	n̪ˠɔːn̪ˠə	true	0	100.00	0.0000	100.00
ndéanfainn	ˈn̠ʲeːn̪ˠfˠən̠ʲ	ˈn̠ʲaːnhən̠ʲ	false	5	66.67	0.3333	66.67
ndorn	n̪ˠʌːɾˠn̪ˠ	n̪ˠɔːɾˠn̪ˠ	false	1	90.00	0.4000	60.00
tóireacha	ˈt̪ˠɔːɾʲaxə	ˈt̪ˠɔːɾʲahə	false	1	90.91	0.1667	83.33
dána	ˈd̪ˠæːnˠə	ˈd̪ˠæːnˠə	true	0	100.00	0.0000	100.00
canúint	ˈkanˠun̠ʲtʲ	ˈkanˠũːn̠ʲtʲ	false	2	83.33	0.1667	83.33
Droichead Nua	ˌd̪ˠɾˠɛçəd̪ˠ ˈn̪ˠuə	ˌd̪ˠɾˠɛçəd̪ˠ ˈn̪ˠuː	false	1	94.74	0.1000	90.00
naoscann	ˈn̪ˠiːsˠkən̪ˠ	ˈn̪ˠiːsˠkən̪ˠ	true	0	100.00	0.0000	100.00
naoscach	ˈn̪ˠiːsˠkah	ˈn̪ˠiːsˠkah	true	0	100.00	0.0000	100.00
naomh	n̪ˠiːvˠ	n̪ˠiːw	false	2	71.43	0.3333	66.67
naofa	ˈn̪ˠiːfˠə	ˈn̪ˠiːfˠə	true	0	100.00	0.0000	100.00
n-áit	n̪ˠætʲ	n̪ˠæːtʲ	false	1	85.71	0.0000	100.00
n-im	n̠ʲɪmʲ	n̠ʲɪmʲ	true	0	100.00	0.0000	100.00
moladh	ˈmˠɔlˠu	ˈmˠɔlˠu	true	0	100.00	0.0000	100.00
n-eaglaisí	ˈn̠ʲaɡlˠəʃi	ˈn̠ʲaɡlˠəʃi	true	0	100.00	0.0000	100.00
n-aithníodh	ˈn̪ˠahnʲə	ˈn̪ˠahnʲiːw	false	3	72.73	0.3333	66.67
n-ainmneacha	ˈn̪ˠanʲəmʲnʲaxə	ˈn̪ˠanʲəmʲnʲəxə	false	1	93.33	0.1111	88.89
n-aimhréidh	ˈn̪ˠavʲɾʲə	ˈn̪ˠãvʲɾʲəi	false	2	81.82	0.3333	66.67
bhfíodóirí	ˈvʲiːd̪ˠɔɾʲiː	ˈvʲiːd̪ˠɔɾʲiː	true	0	100.00	0.0000	100.00
greannach	ˈɟrʲan̪ˠah	ˈɟrʲan̪ˠah	true	0	100.00	0.0000	100.00
géibheannach	ˈɟeːvʲən̪ˠax	ˈɟeːvʲən̪ˠax	true	0	100.00	0.0000	100.00
múisiam	ˈmˠuːʃiəmˠ	ˈmˠoːʃia̯mˠ	false	3	72.73	0.4286	57.14
múinteoir	ˈmˠuːn̠ʲtʲɔɾʲ	ˈmˠuːn̠ʲtʲɔɾʲ	true	0	100.00	0.0000	100.00
Leitir Ceanainn	ˌl̠ʲɛtʲəɾʲ ˈcanˠən̠ʲ	ˌl̠ʲɛtʲəɾʲ ˈcanˠən̠ʲ	true	0	100.00	0.0000	100.00
fionnscoth	ˈfʲɪn̪ˠsˠkʌ	ˈfʲɨ̞n̪ˠˌsˠkaiç	false	6	60.00	0.5000	50.00
scríobhfaidh	ˈʃcɾʲiːfˠə	ˈʃcɾʲiːfˠə	true	0	100.00	0.0000	100.00
múineadh	ˈmˠuːnʲu	ˈmˠuːnʲu	true	0	100.00	0.0000	100.00
gabha	ˈɡau	ɡoː	false	3	25.00	0.6667	33.33
thogh	hə	heː	false	2	33.33	0.5000	50.00
múchadh	ˈmˠuːxu	ˈmˠuːxu	true	0	100.00	0.0000	100.00
móra	ˈmˠɔːɾˠə	ˈmˠɔːɾˠə	true	0	100.00	0.0000	100.00
móir	mˠɔːɾʲ	mˠɔːɾʲ	true	0	100.00	0.0000	100.00
mó	mˠoː	mˠoː	true	0	100.00	0.0000	100.00
místiúrtha	ˈmʲiːʃtʲuɾˠhə	ˈmʲiːʃtʲuɾˠhə	true	0	100.00	0.0000	100.00
mírialta	ˈmʲiːɾʲiəl̪ˠt̪ˠa	ˈmʲiːɾʲial̪ˠt̪ˠə	false	2	87.50	0.2500	75.00
ciontach	ˈcɨ̞n̪ˠt̪ˠax	ˈcɨ̞n̪ˠt̪ˠax	true	0	100.00	0.0000	100.00
míleach	ˈmʲiːlʲax	ˈmʲiːlʲax	true	0	100.00	0.0000	100.00
míghreann	ˈmʲiːjɾʲən̪ˠ	ˈmʲiːɾʲən̪ˠ	false	1	91.67	0.1667	83.33
méithe	ˈmʲeːhə	ˈmʲeːçə	false	1	85.71	0.2500	75.00
méadlachán	ˈmʲeːd̪ˠlˠəxanˠ	ˈmʲeːl̪ˠaxanˠ	false	4	73.33	0.2500	75.00
méadail	ˈmʲeːd̪ˠəlʲ	ˈmʲeːd̪ˠəlˠ	false	1	90.91	0.0000	100.00
mása	ˈmˠaːsˠə	ˈmˠaːsˠə	true	0	100.00	0.0000	100.00
leathshásta	ˈl̠ʲahhasˠt̪ˠə	ˈl̠ʲaˌhaːsˠt̪ˠə	false	2	86.67	0.1250	87.50
málaí	ˈmˠæːlˠi	ˈmˠæːlˠi	true	0	100.00	0.0000	100.00
gháire	ˈɣaːɾʲə	ˈɣaːɾʲə	true	0	100.00	0.0000	100.00
ghrása	ˈɣɾˠaːsˠə	ˈɣɾˠaːsˠə	true	0	100.00	0.0000	100.00
máistreása	ˈmˠaːʃtʲɾʲasˠə	ˈmˠæːʃtʲɾʲæsˠə	false	2	85.71	0.0000	100.00
stábh	sˠt̪ˠæːw	sˠt̪ˠæːw	true	0	100.00	0.0000	100.00
prátaí	ˈpˠɾˠæːt̪ˠi	ˈpˠɾˠæːt̪ˠi	true	0	100.00	0.0000	100.00
dreasóchaidh	ˈdʲɾʲasˠaxə	ˈdʲɾʲasˠaxə	true	0	100.00	0.0000	100.00
mura	ˈmˠʊɾˠə	ˈmˠʊɾˠə	true	0	100.00	0.0000	100.00
mur	mˠʌɾˠ	mˠəɾˠ	false	1	80.00	0.3333	66.67
siúnta	ˈʃuːn̪ˠt̪ˠə	ˈʃuːn̪ˠt̪ˠə	true	0	100.00	0.0000	100.00
dímhúineadh	ˈdʲiːwunʲu	ˈdʲiːwuːnˠu	false	2	81.82	0.0000	100.00
muinteartha	ˈmˠɪn̠ʲtʲəɾˠhə	ˈmˠin̠ʲtʲəɾˠə	false	2	85.71	0.1250	87.50
crúigh	kɾˠuːj	kɾˠuːj	true	0	100.00	0.0000	100.00
brúigh	bˠɾˠuːj	bˠɾˠuːj	true	0	100.00	0.0000	100.00
mothú	ˈmˠʌhu	ˈmˠohu	false	1	83.33	0.2500	75.00
áithe	ˈaːhə	ˈãːçə	false	2	60.00	0.6667	33.33
moltaí	ˈmˠɔl̪ˠt̪ˠi	ˈmˠɔl̪ˠt̪ˠi	true	0	100.00	0.0000	100.00
moll	mˠʌl̪ˠ	mˠʌl̪ˠ	true	0	100.00	0.0000	100.00
molfaidh	ˈmˠɔl̪ˠhə	ˈmˠʌl̪ˠhə	false	1	88.89	0.2000	80.00
de thairbhe	dʲəˈhaɾʲəvʲə	əˈhæɾʲəvʲə	false	3	75.00	0.1250	87.50
n-iasc	n̠ʲiəsˠk	n͈ʲiəsˠk	false	1	87.50	0.1667	83.33
modhúla	ˈmˠuːulˠə	ˈmˠəulˠə	false	2	77.78	0.2000	80.00
aosta	ˈiːsˠt̪ˠə	ˈiːsˠt̪ˠə	true	0	100.00	0.0000	100.00
Caitliceach	ˈkatʲlʲɪcax	ˈkatʲlʲɨcax	false	1	90.91	0.1250	87.50
modhúil	ˈmˠuːulʲ	ˈmˠʌwəlʲ	false	3	62.50	0.6000	40.00
féineach	ˈfʲeːnʲax	ˈfʲeːnʲax	true	0	100.00	0.0000	100.00
bíobhanta	ˈbʲiːwən̪ˠt̪ˠə	ˈbʲiːwiən̪ˠt̪ˠə	false	1	93.33	0.1250	87.50
mo	mˠə	mˠə	true	0	100.00	0.0000	100.00
mise	ˈmʲiʃə	ˈmʲiʃə	true	0	100.00	0.0000	100.00
miotán	ˈmʲɨ̞t̪ˠanˠ	ˈmʲɨ̞t̪ˠanˠ	true	0	100.00	0.0000	100.00
ach	ax	ax	true	0	100.00	0.0000	100.00
mionna	ˈmʲɨ̞n̪ˠə	ˈmʲɨ̞n̪ˠə	true	0	100.00	0.0000	100.00
milseán	ˈmʲɪlʲʃan̪ˠ	ˈmʲɪlʲʃæn̪ˠ	false	1	90.91	0.0000	100.00
losaid	ˈl̪ˠʌsˠədʲ	ˈl̪ˠʌsˠədʲ	true	0	100.00	0.0000	100.00
crosán	ˈkɾˠɔsˠanˠ	ˈkɾˠɔsˠanˠ	true	0	100.00	0.0000	100.00
géillfidh	ˈɟeːl̠ʲhə	ˈɟeːl̠ʲhə	true	0	100.00	0.0000	100.00
gcnámh	ɡn̪ˠaw	ɡɾãːw	false	4	33.33	0.5000	50.00
milleadh	ˈmʲɪl̠ʲu	ˈmʲɪl̠ʲu	true	0	100.00	0.0000	100.00
fuílligh	ˈfˠil̠ʲi	ˈfˠiːl̠ʲiː	false	2	80.00	0.0000	100.00
milis	ˈmʲɨ̞lʲəʃ	ˈmʲɨ̞lʲəʃ	true	0	100.00	0.0000	100.00
grád	ɡɾˠad̪ˠ	ɡɾˠaːd̪ˠ	false	1	87.50	0.0000	100.00
duilleach	ˈd̪ˠɪl̠ʲax	ˈd̪ˠɪl̠ʲax	true	0	100.00	0.0000	100.00
mil	mʲɨ̞lʲ	mʲɨ̞lʲ	true	0	100.00	0.0000	100.00
mianach	ˈmʲiənˠax	ˈmʲiənˠax	true	0	100.00	0.0000	100.00
mian	mʲiənˠ	mʲiənˠ	true	0	100.00	0.0000	100.00
mhún	wuːnˠ	wuːnˠ	true	0	100.00	0.0000	100.00
mhúchadh	ˈwuːxu	ˈwuːxu	true	0	100.00	0.0000	100.00
mháthair	ˈwaːhəɾʲ	ˈwãhərʲ	false	3	62.50	0.2000	80.00
mháistreása	ˈwaːʃtʲɾʲasˠə	ˈwæːʃtʲɾʲæsˠə	false	2	84.62	0.0000	100.00
tnúth	t̪ˠɾˠuː	t̪ˠɾˠuː	true	0	100.00	0.0000	100.00
mhullaigh	ˈwʌl̪ˠiː	ˈwʌl̪ˠiː	true	0	100.00	0.0000	100.00
mhuiníl	ˈwɪnʲilʲ	ˈwɪnʲilʲ	true	0	100.00	0.0000	100.00
balsamach	ˈbˠalˠsˠəmˠah	ˈbˠalˠsˠəmˠah	true	0	100.00	0.0000	100.00
mhuca	ˈwʊkə	ˈwʊkə	true	0	100.00	0.0000	100.00
mhothaigh	ˈwʌhi	ˈwɔ̃ihi	false	3	57.14	0.5000	50.00
mholadh	ˈwɔlˠu	ˈwɔlˠu	true	0	100.00	0.0000	100.00
mhol	wʌlˠ	wʌlˠ	true	0	100.00	0.0000	100.00
ollmhargadh	ˈɔl̪ˠəwəɾˠɡu	ˈʌl̪ˠˌwaɾˠəɡu	false	4	69.23	0.4444	55.56
gheofar	ˈjɔːfˠəɾˠ	ˈjoːhar	false	6	33.33	0.4000	60.00
mheáití	ˈvʲætʲi	ˈvʲãːtʲi	false	2	75.00	0.2500	75.00
ithim	ˈɪhəmˠ	ˈiçəmˠ	false	2	66.67	0.2500	75.00
dtigh	dʲiː	dʲiː	true	0	100.00	0.0000	100.00
inár gcoinne	ˌɪnˠaɾˠ ˈɡɪn̠ʲə	ən̪ˠaːɾˠ ˈɡɪn̠ʲə	false	4	75.00	0.2222	77.78
sonra	ˈsˠʌn̪ˠɾˠə	ˈsoːnˠɾˠuː	false	5	50.00	0.4000	60.00
mhall	wal̪ˠ	wal̪ˠ	true	0	100.00	0.0000	100.00
mhalairt	ˈwalˠəɾˠtʲ	ˈwalˠəɾˠtʲ	true	0	100.00	0.0000	100.00
brúitín	ˈbˠɾˠuːtʲinʲ	ˈbˠɾˠuːtʲinʲ	true	0	100.00	0.0000	100.00
meallta	ˈmʲal̪ˠt̪ˠə	ˈmʲal̪ˠt̪ˠə	true	0	100.00	0.0000	100.00
mhaige	ˈwæɟɪ	ˈwæɟɪ	true	0	100.00	0.0000	100.00
brád	bˠɾˠad̪ˠ	bˠɾˠaːd̪ˠ	false	1	88.89	0.0000	100.00
ghnáth	ɣn̪ˠaː	ɣɾˠæː	false	3	50.00	0.3333	66.67
mhac	wak	wak	true	0	100.00	0.0000	100.00
-im	əmʲ	əmʲ	true	0	100.00	0.0000	100.00
feolmhach	ˈfʲɔːlˠəwax	ˈfʲɔːlˠwaxi	false	2	81.82	0.2857	71.43
meánach	ˈmʲæːn̪ˠax	ˈmʲæːn̪ˠax	true	0	100.00	0.0000	100.00
meán lae	ˌmʲanˠ ˈl̪ˠeː	ˈmʲaːn̪ˠl̪ˠeː	false	5	61.54	0.1667	83.33
dílse	ˈdʲiːl̠ʲʃə	ˈdʲiːʃl̠ʲə	false	2	80.00	0.4000	60.00
chóta	ˈxɔːt̪ˠə	ˈxɔːt̪ˠə	true	0	100.00	0.0000	100.00
gnách	ɡɾˠax	ɡɾˠãːx	false	2	66.67	0.2500	75.00
asam	ˈasˠəmˠ	ˈasˠəmˠ	true	0	100.00	0.0000	100.00
meoin	mʲoːnʲ	mʲoːnʲ	true	0	100.00	0.0000	100.00
meirg	ˈmʲɛɾʲɪɟ	ˈmʲiɾʲɪɟ	false	1	87.50	0.2000	80.00
meathán	ˈmʲahanˠ	ˈmahanˠ	false	1	87.50	0.0000	100.00
mhaithe	ˈwahə	ˈwahə	true	0	100.00	0.0000	100.00
mealladh	ˈmʲal̪ˠu	ˈmʲal̪ˠu	true	0	100.00	0.0000	100.00
mhná	vˠn̪ˠaː	wɾˠæː	false	5	28.57	0.6667	33.33
altfadh	ˈal̪ˠt̪ˠu	ˈal̪ˠt̪ˠu	true	0	100.00	0.0000	100.00
meacain	ˈmʲakənʲ	ˈmʲakənʲ	true	0	100.00	0.0000	100.00
meabhair	ˈmʲauəɾʲ	mʲoːɾʲ	false	4	50.00	0.6000	40.00
faoi bhun	fˠiːˈwʌnˠ	fˠiːˈwʌnˠ	true	0	100.00	0.0000	100.00
choillte	ˈxɞl̠ʲtʲə	ˈxʌl̠ʲtʲə	false	1	88.89	0.2000	80.00
mbriseadh	ˈmʲɾʲɪʃu	ˈmʲɾʲɪʃu	true	0	100.00	0.0000	100.00
mbean	mʲanˠ	mʲanˠ	true	0	100.00	0.0000	100.00
mbard	mˠæːɾˠd̪ˠ	mˠæːɾˠd̪ˠ	true	0	100.00	0.0000	100.00
mbainfeadh	ˈmˠan̠ʲhu	ˈmˠɪnʲhətʲ	false	5	50.00	0.5000	50.00
coinín	ˈkɪnʲinʲ	ˈkɪn̠ʲinʲ	false	1	88.89	0.0000	100.00
matánach	ˈmˠat̪ˠanˠax	ˈmˠat̪ˠanˠax	true	0	100.00	0.0000	100.00
matrarcach	ˈmˠat̪ˠɾˠəɾˠkax	ˈmˠat̪ˠɾˠəɾˠkax	true	0	100.00	0.0000	100.00
cithréim	ˈcɪhɾʲemˠ	ˈcɨ̞hɾˠəmˠ	false	4	60.00	0.4286	57.14
marcach	ˈmˠaɾˠkax	ˈmˠaɾˠkax	true	0	100.00	0.0000	100.00
laga	ˈl̪ˠaɡə	ˈl̪ˠaɡə	true	0	100.00	0.0000	100.00
maratón	ˈmˠaɾˠət̪ˠɔnˠ	ˈmˠaɾˠət̪ˠɔnˠ	true	0	100.00	0.0000	100.00
leagadh	ˈl̠ʲaɡu	ˈl̠ʲaɡu	true	0	100.00	0.0000	100.00
blí	bʲlʲiː	ˈbʲlʲiə	false	2	71.43	0.2500	75.00
maraigh	ˈmˠaɾˠi	ˈmˠaɾˠəwi	false	2	77.78	0.3333	66.67
dlí	dʲlʲiː	dʲlʲiː	true	0	100.00	0.0000	100.00
mar gheall ar	mˠəɾˠ ˈjal̪ˠ ɛɾʲ	mˠəɾˠ jal̪ˠ eɾʲ	false	2	87.50	0.0000	100.00
mar	mˠəɾˠ	ˈmˠəɾˠ	false	1	83.33	0.0000	100.00
ceannasaí	ˈcan̪ˠəsˠi	ˈcan̪ˠəsˠi	true	0	100.00	0.0000	100.00
bhád	wad̪ˠ	waːd̪ˠ	false	1	83.33	0.0000	100.00
leadhbthacha	ˈl̠ʲəipˠaxə	l̠ʲeːpˠaxə	false	3	72.73	0.2857	71.43
maor	mˠiːɾˠ	mˠiːɾˠ	true	0	100.00	0.0000	100.00
leo	l̠ʲɔː	l̠ʲɔː	true	0	100.00	0.0000	100.00
Dún na nGall	d̪ˠuːnˠ n̪ˠə ˈŋal̪ˠ	ˌd̪ˠuːn̪ˠəˈŋal̪ˠ	false	5	73.68	0.2500	75.00
mantaíl	ˈmˠan̪ˠt̪ˠiːlʲ	ˈmˠan̪ˠt̪ˠilʲ	false	1	92.86	0.0000	100.00
breá	bʲɾʲaː	bʲɾʲeː	false	1	83.33	0.3333	66.67
fhuaire	ˈuəɾʲə	ˈuəɾʲə	true	0	100.00	0.0000	100.00
fhaightear	ˈəitʲəɾˠ	ˈahaɾˠ	false	5	37.50	0.8000	20.00
mheabhair	ˈvʲauəɾʲ	vʲoːrʲ	false	5	37.50	0.6000	40.00
maithiúnas	ˈmˠahun̪ˠəsˠ	ˈmˠahunˠəsˠ	false	1	91.67	0.0000	100.00
eolach	ˈɔːl̪ˠax	ˈɔːl̪ˠax	true	0	100.00	0.0000	100.00
mairim	ˈmˠaɾʲəmˠ	ˈmˠæɾʲəmˠ	false	1	88.89	0.0000	100.00
mairg	ˈmˠaɾʲɪɟ	ˈmˠæɾʲɪɟ	false	1	87.50	0.0000	100.00
folach	ˈfˠʌlˠax	ˈfˠalˠax	false	1	87.50	0.0000	100.00
maireann	ˈmˠaɾʲən̪ˠ	ˈmˠɛɾʲən̪ˠ	false	1	90.00	0.2000	80.00
cónaigh	ˈkɔːnˠi	ˈkɔːnˠi	true	0	100.00	0.0000	100.00
i bhfad	əˈwad̪ˠ	əˈwad̪ˠ	true	0	100.00	0.0000	100.00
Déardaoin	ˌdʲeːɾˠˈd̪ˠinʲ	dʲaɾˠˈd̪ˠiːnʲ	false	4	71.43	0.2857	71.43
aireachtáil	ˈaɾʲəxt̪ˠælʲ	ˈaɾʲaxt̪ˠælʲ	false	1	91.67	0.1429	85.71
madadh rua	ˌmˠad̪ˠə ˈɾˠuə	ˈmˠad̪ˠu ˈɾˠuə	false	2	85.71	0.2500	75.00
barúlach	ˈbˠaɾˠulˠah	ˈbˠaɾˠulˠah	true	0	100.00	0.0000	100.00
mair	mˠaɾʲ	mˠaɾʲ	true	0	100.00	0.0000	100.00
oileánach	ˈɪlʲanˠax	ˈɛlʲænˠah	false	3	66.67	0.3333	66.67
bpáistí	ˈbˠaːʃtʲi	ˈbˠaːʃtʲi	true	0	100.00	0.0000	100.00
mainicín	ˈmˠanʲɪcinʲ	ˈmˠanʲɪcinʲ	true	0	100.00	0.0000	100.00
gor	ɡʌɾˠ	ɡʌɾˠ	true	0	100.00	0.0000	100.00
chearnóg	ˈçæːɾˠn̪ˠɔɡ	ˈçæːɾˠn̪ˠɔɡ	true	0	100.00	0.0000	100.00
cara as Críost	ˌkaɾˠə asˠ ˈcɾʲiːsˠt̪ˠ	ˌkaɾˠəʃ ˈcɾʲiːsˠt̪ˠə	false	5	77.27	0.1667	83.33
cathaoireach	ˈkahiɾʲax	ˈkaihiɾʲəx	false	2	80.00	0.2500	75.00
scanraigh	ˈsˠkan̪ˠɾˠi	ˈsˠkaːnˠɾˠi	false	2	81.82	0.0000	100.00
domlas	ˈd̪ˠʌmˠlˠəsˠ	ˈd̪ˠʌmˠlˠəsˠ	true	0	100.00	0.0000	100.00
glaine	ˈɡlˠanʲə	ˈɡlˠanʲə	true	0	100.00	0.0000	100.00
cúng	kuːŋ	kuːn̪ˠ	false	3	50.00	0.0000	100.00
feadálach	ˈfʲad̪ˠalˠax	ˈfʲad̪ˠalax	false	1	91.67	0.0000	100.00
fhírinne	ˈiːɾʲən̠ʲə	ˈiːɾʲən̠ʲə	true	0	100.00	0.0000	100.00
i dtaisce	əˈd̪ˠaʃcɪ	əˈd̪ˠaʃciː	false	2	80.00	0.0000	100.00
coróin	ˈkʌɾˠɔnʲ	ˈkɔɾˠænʲ	false	2	75.00	0.4000	60.00
béarfaidh	ˈbʲeːɾˠhi	ˈbʲeːɾˠhi	true	0	100.00	0.0000	100.00
cáiliúil	ˈkæːlʲulʲ	ˈkæːlʲulʲ	true	0	100.00	0.0000	100.00
orlach	ˈɔːɾˠl̪ˠax	ˈɔːɾˠl̪ˠax	true	0	100.00	0.0000	100.00
leisciúil	ˈl̠ʲɛʃculʲ	ˈl̠ʲɛʃculʲ	true	0	100.00	0.0000	100.00
lúbarnaíl	ˈl̪ˠuːbˠəːɾˠn̪ˠiːlʲ	ˈl̪ˠuːbˠəɾˠn̪ˠĩ	false	5	73.68	0.3333	66.67
leapa	ˈl̠ʲapˠə	ˈl̠ʲapˠə	true	0	100.00	0.0000	100.00
aebha	ˈeːwə	ˈəi̯ə	false	3	40.00	0.7500	25.00
machnamh	ˈmˠaxɾˠu	ˈmˠaxn̪uː	false	3	66.67	0.2000	80.00
scaid	sˠkadʲ	sˠkædʲ	false	1	83.33	0.0000	100.00
léitheoireacht	ˈl̠ʲeːhɔɾʲaxt̪ˠ	ˈl̠ʲɛhaɾˠaxt̪ˠ	false	4	73.33	0.1250	87.50
cruinnigh	ˈkɾˠɪn̠ʲi	ˈkɾˠɪn̠ʲi	true	0	100.00	0.0000	100.00
bochtaineacht	ˈbˠɔxt̪ˠənʲaxt̪ˠ	ˈbˠɔxt̪ˠənʲaxt̪ˠ	true	0	100.00	0.0000	100.00
léigh	l̠ʲɪ	l̠ʲeːj	false	3	50.00	0.6667	33.33
léaró	ˈl̠ʲeːɾˠɔ	ˈl̠ʲɛəɾˠɔ	false	2	77.78	0.2000	80.00
léamh	ˈl̠ʲeːw	l̠ʲeːw	false	1	85.71	0.0000	100.00
airneán	ˈaːɾˠn̠ʲanˠ	ˈaːɾˠn̠ʲalˠ	false	1	90.91	0.2000	80.00
léachtóir	ˈl̠ʲeːxt̪ˠɔɾʲ	ˈl̠ʲeːxt̪ˠɔɾʲ	true	0	100.00	0.0000	100.00
láthair	ˈl̪ˠaːhəɾʲ	ˈl̪ˠahæɾʲ	false	2	80.00	0.2000	80.00
lámhchrann	ˈl̪ˠaːvˠxɾˠən̪ˠ	ˈl̪ˠaːfˠɾˠən̪ˠ	false	2	86.67	0.2857	71.43
lámhaigh	ˈl̪ˠaːwi	ˈl̪ˠãːwiː	false	2	77.78	0.2500	75.00
fágann	ˈfˠaːɡən̪ˠ	ˈfˠaːɡən̪ˠ	true	0	100.00	0.0000	100.00
lámhacán	ˈl̪ˠaːwəkanˠ	ˈl̪ˠãːwəkanˠ	false	1	91.67	0.1429	85.71
breabadh	ˈbʲɾʲabˠu	ˈbʲɾʲabˠu	true	0	100.00	0.0000	100.00
fascadh	ˈfˠasˠku	ˈfˠasˠku	true	0	100.00	0.0000	100.00
ghearrtaí	ˈjaɾˠt̪ˠi	ˈjaːɾˠt̪ˠiː	false	2	81.82	0.0000	100.00
láithreach stairiúil	ˌl̪ˠaːhɾʲax ˈsˠt̪ˠaɾʲulʲ	ˌl̪ˠæːɾʲah ˈsˠtˠaɾʲulʲ	false	4	83.33	0.1538	84.62
láidir	ˈl̪ˠaːdʲəɾʲ	ˈl̪ˠaːdʲəɾʲ	true	0	100.00	0.0000	100.00
láiche	ˈl̪ˠaːhə	ˈl̪ˠeːə	false	2	75.00	0.5000	50.00
lách	l̪ˠax	l̪ˠɑːx	false	2	66.67	0.3333	66.67
d'fhéadfainn	ˈdʲeːd̪ˠfˠən̠ʲ	ˈdʲeːt̪ˠən̠ʲ	false	3	78.57	0.3333	66.67
lá	l̪ˠaː	l̪ˠaː	true	0	100.00	0.0000	100.00
bunaitheoir	ˈbˠʌnˠəhɔɾʲ	ˈbˠunˠihjoɾʲ	false	4	66.67	0.3750	62.50
lus	l̪ˠʌsˠ	l̪ˠʌsˠ	true	0	100.00	0.0000	100.00
cheannach	ˈçan̪ˠax	ˈçan̪ˠax	true	0	100.00	0.0000	100.00
luchóg	ˈl̪ˠʌxɔɡ	ˈl̪ˠʌxɔɡ	true	0	100.00	0.0000	100.00
luath	l̪ˠuə	l̪ˠuə	true	0	100.00	0.0000	100.00
luaithreamhán	ˈl̪ˠuəhɾʲauanˠ	ˈl̪ˠuəhɾʲəwanˠ	false	2	85.71	0.2222	77.78
Cloch na Blarnan	ˌklˠʌx n̪ˠə ˈbˠlˠæːɾˠn̪ˠənˠ	ˌklˠʌx n̪ˠə ˈbˠlˠæːɾˠn̪ˠənˠ	true	0	100.00	0.0000	100.00
glóire	ˈɡlˠɔːɾʲə	ˈɡlˠɔːɾʲə	true	0	100.00	0.0000	100.00
luaith	l̪ˠuə	l̪ˠuə	true	0	100.00	0.0000	100.00
agat	ˈuɡəd̪ˠ	ˈɛjəd̪ˠ	false	2	71.43	0.5000	50.00
abhaile	ˈaulʲə	əˈwɛlʲə	false	3	57.14	0.6000	40.00
milseog	ˈmʲɪl̠ʲʃɔɡ	ˈmʲɪl̠ʲʃɔɡ	true	0	100.00	0.0000	100.00
cearnóige	ˈcaːɾˠn̪ˠɔɟɪ	ˈcæːɾˠn̪ˠɔɟə	false	2	83.33	0.1429	85.71
lorga	ˈl̪ˠɔɾˠəɡə	ˈl̪ˠʌɾˠəɡə	false	1	90.00	0.1667	83.33
lonrach	ˈl̪ˠʌn̪ˠɾˠax	ˈl̠ʲɨ̞nˠɾˠax	false	5	58.33	0.2857	71.43
bachall	ˈbˠaxəl̪ˠ	ˈbˠaxəl̪ˠ	true	0	100.00	0.0000	100.00
long	l̪ˠʊŋ	l̪ˠɔŋ	false	1	80.00	0.3333	66.67
dealán	ˈdʲalˠanˠ	ˈdʲalˠanˠ	true	0	100.00	0.0000	100.00
lomadh	ˈl̪ˠʌmˠu	ˈl̪ˠʌmˠu	true	0	100.00	0.0000	100.00
loing	l̪ˠɪɲ	l̪ˠɪɲ	true	0	100.00	0.0000	100.00
bhfréamhacha	ˈvʲɾʲeːwaxə	ˈvʲɾʲeːvˠaxə	false	2	83.33	0.1429	85.71
loim	l̪ˠɪmʲ	l̪ˠɪmʲ	true	0	100.00	0.0000	100.00
salm	ˈsˠalˠəmˠ	ˈsˠal̪ˠəmˠ	false	1	90.00	0.0000	100.00
amh	u	ˈauh	false	3	25.00	0.6667	33.33
litir	ˈl̠ʲɪtʲəɾʲ	ˈl̠ʲɪtʲəɾʲ	true	0	100.00	0.0000	100.00
liobar	ˈl̠ʲɨ̞bˠəɾˠ	ˈl̠ʲɨ̞bˠəɾˠ	true	0	100.00	0.0000	100.00
doilíocha	ˈd̪ˠɛlʲixə	ˈd̪ˠælʲiaxə	false	2	81.82	0.2857	71.43
ligim	ˈlʲɪɟɪmˠ	ˈl̠ʲɪɟəmˠ	false	2	77.78	0.2000	80.00
ligh	l̠ʲiː	l̠ʲɪ	false	2	60.00	0.0000	100.00
ligean	ˈl̠ʲɪɟənˠ	ˈl̠ʲɪɟənˠ	true	0	100.00	0.0000	100.00
liathróid	ˈl̠ʲiəhɾˠɔdʲ	ˈl̠ʲiəhɾˠɔdʲ	true	0	100.00	0.0000	100.00
cailíní	ˈkalʲinʲi	ˈkælʲiːnʲi	false	2	80.00	0.0000	100.00
